ID,DoodadPlacementID,MinZ,MapID,WMOGroupID,DungeonMapID
3713,6036998,-10000,644,29422,120
3714,6036999,-10000,644,29422,120
3715,6037000,-10000,644,29422,120
3716,6037001,-10000,644,29422,120
3717,6037002,-10000,644,29422,120
3718,6037003,-10000,644,29422,120
3719,6037004,-10000,644,29422,120
3720,6037009,-10000,644,29422,120
3721,6037010,-10000,644,29422,120
3722,6037011,-10000,644,29422,120
3723,6037012,-10000,644,29422,120
3724,6037015,-10000,644,29422,120
3725,6037017,-10000,644,29422,120
3726,6037016,-10000,644,29422,120
3727,6037018,-10000,644,29422,120
3728,6037023,-10000,644,29422,120
3729,6037024,-10000,644,29422,120
3730,6037025,-10000,644,29422,120
3731,6037026,-10000,644,29422,120
3732,6037244,-10000,644,29422,120
3733,6037245,-10000,644,29422,120
3734,6037246,-10000,644,29422,120
3735,6037247,-10000,644,29422,120
3736,6037248,-10000,644,29422,120
3737,6037249,-10000,644,29422,120
3738,6037250,-10000,644,29422,120
3739,6037252,-10000,644,29422,120
3740,6037251,-10000,644,29422,120
3741,6037253,-10000,644,29422,120
3742,6037254,-10000,644,29422,120
3743,6037255,-10000,644,29422,120
3744,6037256,-10000,644,29422,120
3745,6037257,-10000,644,29422,120
3746,6037258,-10000,644,29422,120
3747,6037259,-10000,644,29422,120
3748,6037260,-10000,644,29422,120
3749,6037261,-10000,644,29422,120
3750,6037262,-10000,644,29422,120
3751,6037263,-10000,644,29422,120
3752,6037264,-10000,644,29422,120
3753,6037265,-10000,644,29422,120
3754,6037266,-10000,644,29422,120
3755,6037267,-10000,644,29422,120
3756,6037268,-10000,644,29422,120
3757,6037269,-10000,644,29422,120
3758,6037270,-10000,644,29422,120
3759,6037271,-10000,644,29422,120
3760,6037273,-10000,644,29422,120
3761,6037274,-10000,644,29422,120
3762,6037275,-10000,644,29422,120
3763,6037276,-10000,644,29422,120
3764,6037277,-10000,644,29422,120
3765,6037278,-10000,644,29422,120
3766,6037279,-10000,644,29422,120
3767,6036731,-10000,644,29423,120
3768,6036732,-10000,644,29423,120
3769,6036758,-10000,644,29423,120
3770,6036759,-10000,644,29423,120
3771,6037027,-10000,644,29423,120
3772,6037281,-10000,644,29423,120
3773,6036729,-10000,644,29698,120
3774,6036778,-10000,644,29699,120
3775,6036779,-10000,644,29699,120
3776,6042521,-10000,644,29699,120
3777,6042527,-10000,644,29699,120
3778,6027525,-10000,644,29700,120
3779,6027526,-10000,644,29700,120
3780,6027527,-10000,644,29700,120
3781,6027528,-10000,644,29700,120
3782,6042520,-10000,644,29700,120
3783,6042523,-10000,644,29700,120
3784,6042525,-10000,644,29700,120
3785,6042526,-10000,644,29700,120
3786,6027492,-10000,644,29702,120
3787,6036738,-10000,644,29703,120
3788,6036774,-10000,644,29702,120
3789,6036739,-10000,644,29703,120
3790,6036740,-10000,644,29703,120
3791,6036743,-10000,644,29703,120
3792,6036744,-10000,644,29703,120
3793,6036748,-10000,644,29703,120
3794,6036750,-10000,644,29703,120
3795,6036754,-10000,644,29703,120
3796,6036756,-10000,644,29703,120
3797,6036757,-10000,644,29703,120
3798,6036733,-10000,644,29704,120
3799,6036745,-10000,644,29704,120
3800,6036751,-10000,644,29704,120
3801,6036755,-10000,644,29704,120
3802,6036734,-10000,644,29706,120
3803,6036735,-10000,644,29706,120
3804,6036736,-10000,644,29706,120
3805,6036737,-10000,644,29706,120
3806,6036741,-10000,644,29706,120
3807,6036742,-10000,644,29706,120
3808,6036746,-10000,644,29706,120
3809,6036747,-10000,644,29706,120
3810,6036749,-10000,644,29706,120
3811,6036752,-10000,644,29706,120
3812,6036753,-10000,644,29706,120
3813,6030880,-10000,644,29952,120
3814,6042517,-10000,644,29953,120
3815,6042518,-10000,644,29953,120
3816,6042530,-10000,644,29953,120
3817,6042531,-10000,644,29953,120
3818,6030899,-10000,644,29941,120
3819,6030943,-10000,644,29941,120
3820,6036222,-10000,644,29413,120
3821,6036206,-10000,644,29411,120
3822,6036216,-10000,644,29410,120
3823,6034193,-10000,644,29690,120
3824,6034190,-10000,644,29690,120
3825,6037064,-10000,644,29689,120
3826,6037063,-10000,644,29689,120
3827,6037062,-10000,644,29689,120
3828,6037061,-10000,644,29689,120
3829,6036806,-10000,644,29689,120
3830,6036805,-10000,644,29689,120
3831,6036804,-10000,644,29689,120
3832,6036803,-10000,644,29689,120
3833,6027474,-10000,644,29687,120
3834,6037746,-10000,644,29686,120
3835,6037060,-10000,644,29686,120
3836,6037059,-10000,644,29686,120
3837,6037058,-10000,644,29686,120
3838,6036802,-10000,644,29686,120
3839,6036801,-10000,644,29686,120
3840,6037095,-10000,644,29844,120
3841,6037095,-10000,644,29845,120
3842,6036830,-10000,644,29844,120
3843,6036830,-10000,644,29845,120
3844,6037094,-10000,644,29842,120
3845,6037094,-10000,644,29843,120
3846,6036829,-10000,644,29842,120
3847,6036829,-10000,644,29843,120
3848,6037240,-10000,644,29403,120
3849,6037239,-10000,644,29403,120
3850,6037237,-10000,644,29403,120
3851,6036989,-10000,644,29403,120
3852,6036988,-10000,644,29403,120
3853,6036987,-10000,644,29403,120
3854,6036986,-10000,644,29403,120
3855,6036985,-10000,644,29403,120
3856,6037234,-10000,644,29402,120
3857,6037231,-10000,644,29402,120
3858,6037230,-10000,644,29402,120
3859,6037229,-10000,644,29402,120
3860,6037228,-10000,644,29402,120
3861,6036984,-10000,644,29402,120
3862,6036983,-10000,644,29402,120
3863,6036982,-10000,644,29402,120
3864,6036981,-10000,644,29402,120
3865,6036979,-10000,644,29402,120
3866,6036978,-10000,644,29402,120
3867,6036977,-10000,644,29402,120
3868,6036976,-10000,644,29402,120
3869,6037166,-10000,644,29855,120
3870,6037165,-10000,644,29855,120
3871,6036902,-10000,644,29855,120
3872,6036903,-10000,644,29855,120
3873,6036878,-10000,644,29854,120
3874,6037140,-10000,644,29854,120
3875,6027483,-10000,644,30070,120
3876,6027483,-10000,644,30073,120
3877,6027483,-10000,644,30072,120
3878,6027483,-10000,644,30071,120
3879,0,-10000,230,13142,200
3880,0,-10000,230,13166,201
3881,218202,-10000,33,1340,142
4028,165042,-10000,1,30609,118
4029,165042,-10000,1,30611,118
4030,165042,-10000,1,30610,118
4031,4186990,-10000,645,26499,117
4032,5973793,-10000,754,29930,271
4033,5973793,-10000,754,29932,271
4034,5973793,-10000,754,29933,271
4035,5973793,-10000,754,30562,271
4036,5973793,-10000,754,30567,271
4037,5973793,-10000,754,30568,271
4038,5973793,-10000,754,30569,271
4039,5973793,-10000,754,30578,271
4040,5973793,-10000,754,30579,271
4041,5973793,-10000,754,30580,271
4042,5973793,-10000,754,30581,271
4043,5973793,-10000,754,30582,271
4044,5973793,-10000,754,30583,271
4045,5973793,-10000,754,30584,271
4046,5973793,-10000,754,30585,271
4047,5973793,-10000,754,30571,271
4048,5973793,-10000,754,30572,271
4049,5973793,-10000,754,30573,271
4050,5973793,-10000,754,30570,271
4051,5973793,-10000,754,30574,271
4052,5973793,-10000,754,30575,271
4053,5973793,-10000,754,30576,271
4054,5973793,-10000,754,30577,271
4055,5973793,-10000,754,30563,271
4056,5973793,-10000,754,30564,271
4057,5973793,-10000,754,30565,271
4058,5973793,-10000,754,30566,271
4059,5973793,-10000,754,30561,271
4060,5973793,-10000,754,30069,271
4061,5973793,-10000,754,29934,271
4062,353169,-10000,189,7930,140
4063,353169,-10000,189,7923,140
4064,353169,-10000,189,7937,140
4065,0,-10000,34,2810,165
4066,0,-10000,34,2825,165
4067,0,-10000,34,2819,165
4068,0,-10000,34,2820,165
4069,0,-10000,34,2826,165
4070,0,-10000,34,2818,165
4071,0,-10000,34,2817,165
4072,0,-10000,34,2815,165
4073,0,-10000,34,2827,165
4074,0,-10000,34,2812,165
4075,0,-10000,34,2813,165
4076,0,-10000,34,2811,165
4077,0,-10000,34,2814,165
4078,0,-10000,34,2821,165
4079,0,-10000,34,2823,165
4080,0,-10000,34,2822,165
4081,0,-10000,34,2824,165
4082,0,-10000,34,7262,165
4083,0,-10000,34,7263,165
4084,0,-10000,34,7264,165
4085,0,-10000,34,7265,165
4086,0,-10000,34,7266,165
4087,0,-10000,34,7267,165
4088,0,-10000,34,7268,165
4089,0,-10000,34,7269,165
4090,0,-10000,34,7270,165
4091,455528,-10000,289,17323,152
4093,0,-10000,230,13155,201
4094,0,-10000,230,13183,201
4095,0,-10000,90,1118,169
4096,0,-10000,90,1124,169
4097,0,-10000,90,1119,169
4098,0,-10000,90,1132,169
4099,0,-10000,90,1123,169
4100,0,-10000,90,1133,169
4101,0,-10000,90,1125,169
4102,0,-10000,90,1134,169
4103,0,-10000,90,1131,169
4104,476047,-10000,329,17813,156
4105,476047,-10000,329,17816,156
4106,476047,-10000,329,17739,155
4107,476047,-10000,329,17746,155
4108,353172,-10000,189,8548,179
4109,353172,-10000,189,7914,179
4110,353171,-10000,189,7897,137
4142,4173097,-10000,644,28073,135
4143,4173097,-10000,644,27953,119
4144,5588729,-10000,671,31119,128
4151,476047,-10000,329,17782,156
4152,0,-10000,545,22232,227
4153,0,-10000,552,21786,234
4154,5588729,-10000,671,31119,128
4155,0,-10000,554,21256,232
4156,0,-10000,554,21260,231
4157,0,-10000,554,21259,231
4158,0,-28,545,22231,226
4159,0,-28,545,22230,226
4160,0,-28,545,20473,226
4161,0,-28,545,22232,226
4162,218202,-10000,33,1372,142
4163,218202,-10000,33,1375,148
4164,0,-10000,565,21908,322
4165,0,-10000,565,21929,322
4166,0,-10000,565,21911,322
4167,0,-10000,565,21910,322
4282,0,-10000,544,20483,341
4283,0,-10000,544,20484,341
4284,0,-10000,544,20486,341
4285,0,-10000,544,20482,341
4286,0,-10000,544,21208,341
4287,0,-10000,544,20485,341
4288,0,-10000,544,20481,341
4314,0,-10000,550,21423,349
4315,0,-10000,550,20854,349
4316,0,-10000,550,21359,349
4317,0,-10000,550,22211,349
4318,0,-10000,550,22210,349
4319,0,-10000,550,22209,349
4320,0,-10000,550,22371,349
4321,0,-10000,550,22052,349
4322,0,-10000,550,22053,349
4323,0,-10000,550,21361,349
4324,0,-10000,550,21414,349
4325,0,-10000,550,22051,349
4326,0,-10000,550,21412,349
4327,0,-10000,550,22050,349
4328,0,-10000,550,22370,349
4329,0,-10000,550,20855,349
4366,0,-10000,548,20480,355
4367,0,-10000,548,22042,355
4368,0,-10000,548,22300,355
4369,0,-10000,548,22289,355
4370,0,-10000,548,20474,355
4371,0,-10000,548,22261,355
4372,0,-10000,548,20476,355
4373,0,-10000,548,20475,355
4374,0,-10000,548,22288,355
4375,0,-10000,548,22291,355
4376,0,-10000,548,22299,355
4377,0,-10000,548,20477,355
4434,622229,-10000,532,19648,383
4435,622229,-10000,532,19619,383
4436,622229,-10000,532,19651,383
4437,622229,-10000,532,22149,383
4438,622229,-10000,532,19622,383
4439,622229,-10000,532,19686,383
4441,622229,-10000,532,19698,385
4442,622229,65,532,19621,385
4443,622229,67,532,19686,385
4444,622229,-10000,532,19652,386
4445,622229,-10000,532,19650,386
4446,622229,-10000,532,19649,386
4447,622229,-10000,532,19625,387
4448,622229,-10000,532,19635,387
4449,622229,-10000,532,19747,387
4450,622229,86,532,19650,387
4451,622229,-10000,532,19629,387
4452,622229,-10000,532,19626,387
4453,622229,-10000,532,19627,387
4454,622229,-10000,532,19628,387
4455,622229,86,532,19652,387
4459,622229,-10000,532,19637,387
4460,622229,-10000,532,19748,387
4461,622229,-10000,532,19633,387
4462,622229,-10000,532,19634,387
4464,622229,-10000,532,19636,387
4465,622229,-10000,532,22148,387
4466,622229,105,532,19634,388
4467,622229,-10000,532,19639,389
4468,622229,-10000,532,19638,389
4469,622229,115,532,19634,389
4470,622229,-10000,532,19646,389
4471,622229,-10000,532,19647,389
4472,622229,-10000,532,19641,389
4474,622229,-10000,532,19640,387
4475,622229,-10000,532,20096,389
4476,622229,-10000,532,19643,389
4477,622229,-10000,532,19620,389
4478,622229,100,532,19620,390
4479,622229,120,532,19647,390
4480,622229,-10000,532,19644,390
4481,622229,-10000,532,19645,390
4482,622229,140,532,19644,391
4483,622229,144,532,19645,391
4484,622229,155,532,19644,393
4485,622229,-10000,532,19656,393
4486,622229,-10000,532,19657,393
4487,622229,-10000,532,20100,393
4488,622229,-10000,532,20099,393
4489,622229,-10000,532,19685,393
4493,622229,190,532,19685,398
4494,622229,-10000,532,19675,398
4495,622229,-10000,532,19677,398
4496,622229,-10000,532,19678,398
4497,622229,-10000,532,19681,398
4498,622229,-10000,532,19679,399
4499,622229,-10000,532,19680,399
4500,622229,234,532,19685,401
4501,622229,-10000,532,19676,401
4502,622229,275,532,19685,402
4503,622229,-10000,532,19682,402
4504,622229,-10000,532,19683,402
4505,622229,-10000,532,19658,403
4506,622229,225,532,19620,403
4507,622229,-10000,532,19664,403
4508,622229,-10000,532,19661,403
4509,622229,-10000,532,20085,403
4510,622229,-10000,532,19662,404
4511,622229,-10000,532,19665,404
4512,622229,-10000,532,19659,404
4513,622229,-10000,532,19663,404
4514,622229,245,532,19664,404
4515,622229,260,532,19620,405
4516,622229,-10000,532,19674,405
4517,622229,260,532,19664,405
4518,622229,-10000,532,19684,406
4519,622229,270,532,19620,406
4520,622229,-10000,532,19660,406
4521,622229,-10000,532,19667,406
4522,622229,-10000,532,19668,406
4523,622229,-10000,532,19669,406
4524,622229,-10000,532,19670,406
4525,622229,-10000,532,19671,406
4526,622229,-10000,532,19672,406
4527,622229,-10000,532,19666,406
4528,622229,270,532,19664,406
4564,5970718,-10000,757,31222,252
4567,1075600,-10000,564,22368,433
4568,1075600,-10000,564,22367,433
4569,1075600,-10000,564,22363,433
4570,1075600,-10000,564,22366,433
4571,1075600,-10000,564,22369,433
4572,1075600,-10000,564,22500,433
4573,1075600,-10000,564,22364,433
4574,1075600,-10000,564,22365,433
4575,1075600,-10000,564,22355,434
4576,1075600,-10000,564,22496,434
4577,1075600,-10000,564,22499,434
4578,1075600,-10000,564,21697,434
4579,1075600,-10000,564,22340,434
4580,1075600,-10000,564,22071,434
4581,1075600,-10000,564,22427,434
4582,1075600,-10000,564,22428,434
4583,1075600,-10000,564,22442,434
4584,1075600,-10000,564,22072,434
4585,1075600,-10000,564,21700,434
4586,1075600,-10000,564,22360,434
4587,1075600,-10000,564,21701,434
4588,1075600,-10000,564,22074,435
4589,1075600,-10000,564,22073,435
4590,1075600,-10000,564,22075,435
4591,1075600,-10000,564,22070,435
4592,1075600,-10000,564,22429,435
4598,1075600,-10000,564,22341,437
4599,1075600,-10000,564,22353,437
4600,1075600,-10000,564,22478,437
4601,1075600,-10000,564,22346,437
4602,1075600,-10000,564,22342,437
4603,1075600,-10000,564,22348,436
4604,1075600,-10000,564,22344,436
4605,1075600,-10000,564,22426,436
4606,1075600,185,564,21697,436
4607,1075600,-10000,564,22345,438
4608,1075600,-10000,564,22347,438
4609,1075600,-10000,564,22343,438
4610,1075600,-10000,564,22352,438
4611,1075600,-10000,564,22351,439
4612,1993110,-10000,580,23469,440
4613,1993110,-10000,580,23468,440
4626,0,-10000,43,31294,28
4642,6330245,-10000,951,31362,458
4643,6330245,-10000,951,31363,458
4644,6330245,-10000,951,31361,458
4645,6330245,-10000,951,31379,458
4646,6330245,-10000,951,31383,458
4647,6330245,-10000,951,31382,458
4648,6330245,-10000,951,31365,458
4649,6330245,-10000,951,31376,458
4650,6330245,-10000,951,31373,458
4651,6330245,-10000,951,31364,458
4652,6330245,-10000,951,31366,458
4653,6330245,-10000,951,31367,458
4654,6330245,-10000,951,31372,458
4655,6330245,-10000,951,31374,458
4656,6330245,-10000,951,31375,458
4657,6330245,-10000,951,31378,458
4658,6330245,-10000,951,31377,458
4659,6330245,-10000,951,31380,458
4660,6330245,-10000,951,31381,458
4661,6330245,-10000,951,31371,458
4662,6330245,-10000,951,31369,458
4663,6330245,-10000,951,31368,458
4664,6330245,-10000,951,31370,458
4696,6225885,-10000,720,31329,466
4697,6274792,-10000,720,31250,466
4698,6316308,-10000,720,31342,466
4699,6274765,-10000,720,31315,466
4700,6274765,-10000,720,31268,466
4701,6274765,-10000,720,31208,466
4702,6274765,-10000,720,31261,466
4703,6274765,-10000,720,31207,466
4704,0,-10000,230,13164,201
4705,0,-10000,229,13057,209
4742,0,-10000,229,13056,209
4771,5970718,-10000,757,32188,252
4772,6297871,-10000,940,31404,502
4774,6574558,-10000,967,32117,503
4775,6574556,-10000,967,32080,504
4776,6638991,-10000,967,24890,505
4784,6798734,-10000,967,27098,512
4785,6798734,-10000,967,27102,512
4786,6798734,-10000,967,27099,512
4787,6798734,-10000,967,27100,512
4788,6798734,-10000,967,28423,512
4789,6574436,-10000,967,31831,513
4886,476047,-10000,329,17807,155
4887,476047,-10000,329,17740,155
4888,476047,-10000,329,17751,155
4936,7006171,-10000,967,32463,512
4937,7006171,-10000,967,32466,512
4938,7006171,-10000,967,32464,512
4939,7006171,-10000,967,32465,512
4940,7006171,-10000,967,32467,512
4977,361332,-10000,1,12230,558
4978,361332,-10000,1,12231,558
4979,361332,-10000,1,12235,558
4980,361332,-10000,1,12234,558
4981,361332,-10000,1,12233,558
4982,361332,-10000,1,12232,558
5015,138950,-10000,1,1614,564
5016,138950,-10000,1,1606,564
5017,138950,-10000,1,1618,564
5018,138950,-10000,1,1607,564
5019,138950,-10000,1,1608,564
5020,138950,-10000,1,1617,564
5021,138950,-10000,1,1609,564
5022,138950,-10000,1,1610,564
5023,138950,-10000,1,1611,564
5024,138950,-10000,1,1612,564
5025,138950,-10000,1,1613,564
5026,138950,-10000,1,1616,564
5027,138950,-10000,1,1615,564
5028,173805,-10000,1,288,565
5029,173805,-10000,1,289,565
5036,173805,-10000,1,298,565
5037,173805,-10000,1,299,565
5038,173805,-10000,1,300,565
5040,173805,-10000,1,287,565
5041,173805,-10000,1,279,565
5042,173805,-10000,1,285,565
5043,173805,-10000,1,276,565
5044,173805,-10000,1,284,565
5047,173805,-10000,1,280,565
5048,173805,-10000,1,271,565
5058,173805,-10000,1,275,565
5061,173805,-10000,1,291,566
5062,173805,-10000,1,290,566
5063,173805,-10000,1,296,566
5064,173805,-10000,1,294,566
5065,173805,-10000,1,295,566
5066,173805,-10000,1,297,566
5067,173805,-10000,1,270,566
5068,173805,-10000,1,281,566
5069,173805,-10000,1,267,566
5070,173805,-10000,1,268,566
5071,173805,-10000,1,283,566
5072,173805,-10000,1,286,566
5073,173805,-10000,1,282,566
5074,173805,-10000,1,273,566
5075,173805,-10000,1,272,566
5076,173805,-10000,1,292,566
5077,173805,-10000,1,278,566
5078,173805,-10000,1,269,566
5079,173805,-10000,1,12507,566
5129,398076,-10000,1,8305,570
5130,398076,-10000,1,8307,570
5131,398076,-10000,1,8304,570
5173,210351,-10000,0,1548,567
5174,210351,-10000,0,1530,567
5176,210351,-10000,0,1533,567
5177,210351,-10000,0,1536,567
5178,170819,-10000,1,14741,575
5179,170819,-10000,1,14734,575
5180,170819,-10000,1,14735,575
5181,170819,-10000,1,14732,575
5182,170819,-10000,1,14738,575
5183,170819,-10000,1,14736,575
5184,170819,-10000,1,14740,575
5185,170819,-10000,1,14739,575
5186,170819,-10000,1,14737,575
5187,170819,-10000,1,14733,575
5188,5694824,-10000,727,33006,576
5189,5694824,-10000,727,33037,576
5190,5694824,-10000,727,33035,576
5191,5694824,-10000,727,33013,576
5192,5694824,-10000,727,33009,576
5193,5694824,-10000,727,33010,576
5194,5694824,-10000,727,33014,576
5195,5694824,-10000,727,33011,576
5196,5694824,-10000,727,33034,576
5197,5694824,-10000,727,33005,576
5198,5694824,-10000,727,33007,576
5199,5694824,-10000,727,33036,576
5200,210351,-10000,0,1550,577
5201,210351,-10000,0,1540,577
5202,210351,-10000,0,1539,577
5203,210351,-10000,0,1535,577
5204,210351,-10000,0,1534,577
5205,210351,-10000,0,1543,577
5206,210351,-10000,0,1549,577
5207,210351,-10000,0,1537,577
5208,210351,-10000,0,1541,577
5209,210351,-10000,0,1542,577
5210,210351,-10000,0,1544,577
5211,210351,-10000,0,1538,567
5212,210351,-10000,0,1547,567
5213,210351,-10000,0,1545,567
5214,210351,-10000,0,1551,567
5215,71448,-10000,0,1513,578
5216,71448,-10000,0,1516,578
5217,71448,-10000,0,1519,578
5218,71448,-10000,0,1512,578
5219,71448,-10000,0,1514,578
5220,71448,-10000,0,1518,578
5221,71448,-10000,0,1515,578
5222,71448,-10000,0,1520,578
5223,71448,-10000,0,1517,578
5224,170486,-10000,0,1629,579
5225,170486,-10000,0,1630,579
5226,170486,-10000,0,1631,579
5227,170486,-10000,0,1632,579
5228,170486,-10000,0,1633,579
5229,170486,-10000,0,1635,579
5230,170486,-10000,0,1634,579
5231,16632,-10000,0,1513,580
5232,16632,-10000,0,1516,580
5233,16632,-10000,0,1519,580
5234,16632,-10000,0,1512,580
5235,16632,-10000,0,1514,580
5236,16632,-10000,0,1518,580
5237,16632,-10000,0,1515,580
5238,16632,-10000,0,1520,580
5239,16632,-10000,0,1517,580
5240,48527,-10000,0,139,581
5241,48527,-10000,0,141,581
5242,48527,-10000,0,131,581
5243,48527,-10000,0,129,581
5244,48527,-10000,0,132,581
5245,48527,-10000,0,133,581
5246,48527,-10000,0,134,581
5247,48527,-10000,0,130,581
5248,48527,-10000,0,136,581
5249,48527,-10000,0,135,581
5250,48527,-10000,0,137,581
5251,350747,-10000,0,7229,582
5252,350747,-10000,0,7227,582
5253,350747,-10000,0,7232,582
5254,350747,-10000,0,7228,582
5255,350747,-10000,0,7231,582
5256,350747,-10000,0,7230,582
5257,350747,-10000,0,7225,582
5258,5791184,-10000,0,1596,583
5259,5791184,-10000,0,1597,583
5260,5791184,-10000,0,1598,583
5261,5791184,-10000,0,1599,583
5262,5791184,-10000,0,1600,583
5263,5791184,-10000,0,1602,583
5264,5791184,-10000,0,1601,583
5265,8515,-10000,0,1595,584
5266,8515,-10000,0,1583,584
5267,8515,-10000,0,1584,584
5268,8515,-10000,0,1585,584
5269,8515,-10000,0,1586,584
5270,8515,-10000,0,1587,584
5271,8515,-10000,0,1588,584
5272,8515,-10000,0,1589,584
5273,8515,-10000,0,1590,584
5274,8515,-10000,0,1591,584
5275,8515,-10000,0,1594,584
5276,8515,-10000,0,1593,584
5277,324550,-10000,0,29916,585
5278,324550,-10000,0,29909,585
5279,324550,-10000,0,29901,585
5280,324550,-10000,0,29905,585
5281,324550,-10000,0,29907,585
5282,324550,-10000,0,29902,585
5283,324550,-10000,0,29910,585
5284,324550,-10000,0,29903,585
5285,324550,-10000,0,29906,585
5286,324550,-10000,0,29904,585
5287,324550,-10000,0,29908,585
5288,324550,-10000,0,29917,585
5289,324550,-10000,0,29912,585
5290,324550,-10000,0,29913,585
5291,324550,-10000,0,29914,585
5292,324550,-10000,0,29915,585
5293,324550,-10000,0,29938,585
5294,324550,-10000,0,29940,585
5295,324550,-10000,0,29939,585
5299,350748,-10000,0,7241,587
5300,350748,-10000,0,7243,587
5301,350748,-10000,0,7240,587
5302,6027744,-10000,0,1710,588
5303,6027744,-10000,0,1713,588
5304,6027744,-10000,0,1714,588
5305,6027744,-10000,0,1718,588
5306,6027744,-10000,0,1709,588
5307,6027744,-10000,0,1711,588
5308,6027744,-10000,0,1717,588
5309,6027744,-10000,0,1712,588
5310,6027744,-10000,0,1719,588
5311,6027744,-10000,0,1716,588
5312,6027744,-10000,0,1715,588
5319,129262,-10000,0,7864,592
5320,129262,-10000,0,2360,592
5321,129262,-10000,0,7869,592
5322,129262,-10000,0,7871,592
5323,129262,-10000,0,7866,592
5324,129262,-10000,0,7868,592
5325,129262,-10000,0,7873,592
5326,129262,-10000,0,7969,592
5327,129262,-10000,0,2361,592
5328,129262,-10000,0,2362,592
5329,129262,-10000,0,7863,592
5330,129262,-10000,0,7862,592
5331,674875,-10000,530,21478,593
5332,674875,-10000,530,21473,593
5333,674875,-10000,530,21474,593
5334,674875,-10000,530,21475,593
5335,674875,-10000,530,21477,593
5336,674875,-10000,530,21476,593
5337,896571,-10000,530,21045,594
5338,896571,-10000,530,21044,594
5339,896571,-10000,530,21043,594
5341,176000,-10000,1,1750,598
5342,176000,-10000,1,1762,598
5343,176000,-10000,1,1751,598
5344,176000,-10000,1,1752,598
5345,176000,-10000,1,1761,598
5346,176000,-10000,1,1753,598
5347,176000,-10000,1,1754,598
5348,176000,-10000,1,1755,598
5349,176000,-10000,1,1756,598
5350,176000,-10000,1,1757,598
5351,176000,-10000,1,1760,598
5352,176000,-10000,1,1759,598
5353,5492850,-10000,1,21045,599
5354,5492850,-10000,1,21044,599
5355,5492850,-10000,1,21043,599
5362,183741,-10000,1,2344,602
5363,183741,-10000,1,2350,602
5364,183741,-1000,1,2343,602
5365,183741,-10000,1,2342,602
5366,183741,-10000,1,2341,602
5367,183741,-10000,1,2353,602
5368,183741,-10000,1,2354,602
5369,183741,-10000,1,2345,602
5370,183741,-10000,1,2346,602
5371,183741,-10000,1,2347,602
5372,183741,-10000,1,2348,602
5373,183741,-10000,1,2349,602
5374,183741,-10000,1,2352,602
5375,183741,44,1,2343,603
5376,183741,-10000,1,2340,603
5377,183741,-10000,1,2339,603
5378,250582,-10000,1,1750,604
5379,250582,-10000,1,1762,604
5380,250582,-10000,1,1751,604
5381,250582,-10000,1,1752,604
5382,250582,-10000,1,1761,604
5383,250582,-10000,1,1753,604
5384,250582,-10000,1,1754,604
5385,250582,-10000,1,1755,604
5386,250582,-10000,1,1756,604
5387,250582,-10000,1,1757,604
5388,250582,-10000,1,1760,604
5389,250582,-10000,1,1759,604
5393,5918234,-10000,654,27064,606
5394,5918234,-10000,654,27068,606
5395,5918234,-10000,654,27065,606
5396,5918234,-10000,654,27066,606
5397,4373249,-10000,654,26502,609
5398,4373249,-10000,654,26349,609
5399,4373249,-10000,654,26564,609
5400,4373249,-10000,654,26501,609
5401,4373249,138,654,26502,610
5402,4373249,138,654,26349,610
5403,4373249,138,654,26564,610
5404,4373249,138,654,26501,610
5405,4369849,-10000,648,27338,611
5406,4335397,-10000,648,27272,614
5407,4335397,-10000,648,27273,614
5408,4335397,-10000,648,27315,614
5409,4335397,-10000,648,27275,614
5410,4335397,-10000,648,27313,614
5411,4335397,-10000,648,27314,614
5412,4324574,-10000,648,26703,615
5413,4324574,-10000,648,27268,615
5414,4324574,-10000,648,27269,616
5415,4324574,190,648,26703,616
5416,4393511,-10000,648,27465,617
5417,4393511,-10000,648,27462,617
5418,4393511,-10000,648,27466,617
5419,4393511,-10000,648,27463,617
5420,4393510,-10000,648,27465,618
5421,4393510,-10000,648,27462,618
5422,4393510,-10000,648,27466,618
5423,4393510,-10000,648,27463,618
5424,4375571,-10000,648,27353,619
5425,4375571,-10000,648,27350,619
5426,4375571,-10000,648,27352,619
5427,4375571,-10000,648,27351,619
5428,604994,-10000,1,15849,620
5429,604994,-10000,1,15847,620
5430,310138,-10000,1,1834,621
5431,310138,-10000,1,1832,621
5432,310138,-10000,1,1829,621
5433,310138,-10000,1,1833,621
5434,310138,-10000,1,1836,621
5435,310138,-10000,1,1830,621
5436,310138,-10000,1,1835,621
5437,303286,-10000,1,1853,622
5438,303286,-10000,1,1848,622
5439,303286,-10000,1,1850,622
5440,303286,-10000,1,1852,622
5441,303286,-10000,1,1851,622
5442,303286,-10000,1,1849,622
5443,303232,-10000,1,1858,622
5444,303232,-10000,1,1861,622
5445,303232,-10000,1,1862,622
5446,303232,-10000,1,1859,622
5447,303232,-10000,1,1860,622
5448,303232,-10000,1,1863,622
5449,303232,-10000,1,1855,622
5450,303232,-10000,1,1856,622
5451,303232,-10000,1,1857,622
5452,299116,-10000,1,1828,623
5453,299116,-10000,1,1825,623
5454,299116,-10000,1,1826,623
5455,298596,-10000,1,1875,623
5456,298596,-10000,1,1874,623
5457,298596,-10000,1,1871,623
5458,298596,-10000,1,1873,623
5459,298596,-10000,1,1876,623
5460,298596,-10000,1,1872,623
