ID,ParentItemID,LegacySlotIndex,SpellID,TriggerType,Charges,CoolDownMSec,SpellCategoryID,CategoryCoolDownMSec
10808,46907,0,483,0,-1,-1,0,-1
10809,46907,1,66439,6,0,-1,0,-1
10810,46908,0,483,0,-1,-1,0,-1
10811,46908,1,66441,6,0,-1,0,-1
10812,46909,0,483,0,-1,-1,0,-1
10813,46909,1,66439,6,0,-1,0,-1
10814,46910,0,483,0,-1,-1,0,-1
10815,46910,1,66442,6,0,-1,0,-1
10816,46911,0,483,0,-1,-1,0,-1
10817,46911,1,66441,6,0,-1,0,-1
10818,46912,0,483,0,-1,-1,0,-1
10819,46912,1,66442,6,0,-1,0,-1
10820,46913,0,483,0,-1,-1,0,-1
10821,46913,1,66443,6,0,-1,0,-1
10822,46914,0,483,0,-1,-1,0,-1
10823,46914,1,66445,6,0,-1,0,-1
10824,46915,0,483,0,-1,-1,0,-1
10825,46915,1,66445,6,0,-1,0,-1
10826,46916,0,483,0,-1,-1,0,-1
10827,46916,1,66446,6,0,-1,0,-1
10828,46917,0,483,0,-1,-1,0,-1
10829,46917,1,66447,6,0,-1,0,-1
10830,46918,0,483,0,-1,-1,0,-1
10831,46918,1,66448,6,0,-1,0,-1
10832,46919,0,483,0,-1,-1,0,-1
10833,46919,1,66448,6,0,-1,0,-1
10834,46920,0,483,0,-1,-1,0,-1
10835,46920,1,66450,6,0,-1,0,-1
10836,46921,0,483,0,-1,-1,0,-1
10837,46921,1,66502,6,0,-1,0,-1
10838,46922,0,483,0,-1,-1,0,-1
10839,46922,1,66452,6,0,-1,0,-1
10840,46923,0,483,0,-1,-1,0,-1
10841,46923,1,66453,6,0,-1,0,-1
10842,46924,0,483,0,-1,-1,0,-1
10843,46924,1,66497,6,0,-1,0,-1
10844,46925,0,483,0,-1,-1,0,-1
10845,46925,1,66498,6,0,-1,0,-1
10846,46926,0,483,0,-1,-1,0,-1
10847,46926,1,66499,6,0,-1,0,-1
10848,46927,0,483,0,-1,-1,0,-1
10849,46927,1,66498,6,0,-1,0,-1
10850,46928,0,483,0,-1,-1,0,-1
10851,46928,1,66501,6,0,-1,0,-1
10852,46929,0,483,0,-1,-1,0,-1
10853,46929,1,66502,6,0,-1,0,-1
10854,46930,0,483,0,-1,-1,0,-1
10855,46930,1,66446,6,0,-1,0,-1
10856,46931,0,483,0,-1,-1,0,-1
10857,46931,1,66452,6,0,-1,0,-1
10858,46932,0,483,0,-1,-1,0,-1
10859,46932,1,66505,6,0,-1,0,-1
10860,46933,0,483,0,-1,-1,0,-1
10861,46933,1,66506,6,0,-1,0,-1
10862,46934,0,483,0,-1,-1,0,-1
10863,46934,1,66557,6,0,-1,0,-1
10864,46935,0,483,0,-1,-1,0,-1
10865,46935,1,66554,6,0,-1,0,-1
10866,46936,0,483,0,-1,-1,0,-1
10867,46936,1,66432,6,0,-1,0,-1
10868,46937,0,483,0,-1,-1,0,-1
10869,46937,1,66556,6,0,-1,0,-1
10870,46938,0,483,0,-1,-1,0,-1
10871,46938,1,66557,6,0,-1,0,-1
10872,46939,0,483,0,-1,-1,0,-1
10873,46939,1,66556,6,0,-1,0,-1
10874,46940,0,483,0,-1,-1,0,-1
10875,46940,1,66338,6,0,-1,0,-1
10876,46941,0,483,0,-1,-1,0,-1
10877,46941,1,66560,6,0,-1,0,-1
10878,46942,0,483,0,-1,-1,0,-1
10879,46942,1,66561,6,0,-1,0,-1
10880,46943,0,483,0,-1,-1,0,-1
10881,46943,1,66562,6,0,-1,0,-1
10882,46944,0,483,0,-1,-1,0,-1
10883,46944,1,66431,6,0,-1,0,-1
10884,46945,0,483,0,-1,-1,0,-1
10885,46945,1,66573,6,0,-1,0,-1
10886,46946,0,483,0,-1,-1,0,-1
10887,46946,1,66573,6,0,-1,0,-1
10888,46947,0,483,0,-1,-1,0,-1
10889,46947,1,66556,6,0,-1,0,-1
10890,46948,0,483,0,-1,-1,0,-1
10891,46948,1,66567,6,0,-1,0,-1
10892,46949,0,483,0,-1,-1,0,-1
10893,46949,1,66568,6,0,-1,0,-1
10894,46950,0,483,0,-1,-1,0,-1
10895,46950,1,66569,6,0,-1,0,-1
10896,46951,0,483,0,-1,-1,0,-1
10897,46951,1,66570,6,0,-1,0,-1
10898,46952,0,483,0,-1,-1,0,-1
10899,46952,1,66571,6,0,-1,0,-1
10900,46953,0,483,0,-1,-1,0,-1
10901,46953,1,66572,6,0,-1,0,-1
10902,46954,0,66588,0,0,1000,0,-1
10903,46956,0,483,0,-1,-1,0,-1
10904,46956,1,66573,6,0,-1,0,-1
10905,47006,0,66642,0,0,1500,0,-1
10906,47007,0,483,0,-1,-1,0,-1
10907,47007,1,66574,6,0,-1,0,-1
10908,47008,0,483,0,-1,-1,0,-1
10909,47008,1,66573,6,0,-1,0,-1
10910,47009,0,66621,0,0,1500,0,-1
10911,47010,0,483,0,-1,-1,0,-1
10912,47010,1,66576,6,0,-1,0,-1
10913,47011,0,483,0,-1,-1,0,-1
10914,47011,1,53946,6,0,-1,0,-1
10915,47012,0,483,0,-1,-1,0,-1
10916,47012,1,66581,6,0,-1,0,-1
10917,47015,0,483,0,-1,-1,0,-1
10918,47015,1,66579,6,0,-1,0,-1
10919,47016,0,483,0,-1,-1,0,-1
10920,47016,1,66585,6,0,-1,0,-1
10921,47017,0,483,0,-1,-1,0,-1
10922,47017,1,66581,6,0,-1,0,-1
10923,47018,0,483,0,-1,-1,0,-1
10924,47018,1,66582,6,0,-1,0,-1
10925,47019,0,483,0,-1,-1,0,-1
10926,47019,1,66583,6,0,-1,0,-1
10927,47020,0,483,0,-1,-1,0,-1
10928,47020,1,66584,6,0,-1,0,-1
10929,47021,0,483,0,-1,-1,0,-1
10930,47021,1,66585,6,0,-1,0,-1
10931,47022,0,483,0,-1,-1,0,-1
10932,47022,1,66586,6,0,-1,0,-1
10933,47023,0,483,0,-1,-1,0,-1
10934,47023,1,66584,6,0,-1,0,-1
10935,47029,0,66661,0,0,1500,0,-1
10936,47030,0,66674,0,-1,0,1152,0
10937,47030,1,68377,5,0,-1,0,-1
10938,47033,0,66719,0,0,1500,0,-1
10939,47036,0,66741,0,-1,1500,0,-1
10940,47041,0,67698,1,0,-1,0,-1
10941,47059,0,67752,1,0,-1,0,-1
10942,47080,0,67699,0,0,180000,1190,180000
10943,47088,0,67753,0,0,180000,1190,180000
10944,47100,0,55884,0,-1,-1,330,3000
10945,47100,1,66847,6,0,0,0,0
10946,47101,0,55884,0,-1,-1,330,3000
10947,47101,1,66846,6,0,0,0,0
10948,47115,0,67702,1,0,-1,0,-1
10949,47131,0,67771,1,0,-1,0,-1
10950,47179,0,55884,0,-1,-1,330,3000
10951,47179,1,66906,6,0,-1,0,-1
10952,47180,0,55884,0,-1,-1,330,3000
10953,47180,1,67466,6,0,-1,0,-1
10954,47182,0,67712,1,0,-1,0,-1
10955,47188,0,67758,1,0,-1,1141,-1
10956,47213,0,67670,1,0,-1,0,-1
10957,47214,0,67672,1,0,-1,0,-1
10958,47215,0,67667,1,0,-1,0,-1
10959,47216,0,67653,1,0,-1,0,-1
10960,47271,0,67698,1,0,-1,0,-1
10961,47290,0,67699,0,0,180000,1190,180000
10962,47303,0,67702,1,0,-1,0,-1
10963,47316,0,67712,1,0,120000,1141,20000
10964,47432,0,67752,1,0,-1,0,-1
10965,47451,0,67753,0,0,180000,1190,180000
10966,47464,0,67771,1,0,-1,0,-1
10967,47477,0,67758,1,0,120000,1141,20000
10968,47541,0,67056,0,-1,-1,0,-1
10969,47622,0,483,0,-1,-1,0,-1
10970,47622,1,67091,6,0,-1,0,-1
10971,47623,0,483,0,-1,-1,0,-1
10972,47623,1,67092,6,0,-1,0,-1
10973,47624,0,483,0,-1,-1,0,-1
10974,47624,1,67093,6,0,-1,0,-1
10975,47625,0,483,0,-1,-1,0,-1
10976,47625,1,67094,6,0,-1,0,-1
10977,47626,0,483,0,-1,-1,0,-1
10978,47626,1,67095,6,0,-1,0,-1
10979,47627,0,483,0,-1,-1,0,-1
10980,47627,1,67096,6,0,-1,0,-1
10981,47628,0,483,0,-1,-1,0,-1
10982,47628,1,67080,6,0,-1,0,-1
10983,47629,0,483,0,-1,-1,0,-1
10984,47629,1,67081,6,0,-1,0,-1
10985,47630,0,483,0,-1,-1,0,-1
10986,47630,1,67082,6,0,-1,0,-1
10987,47631,0,483,0,-1,-1,0,-1
10988,47631,1,67083,6,0,-1,0,-1
10989,47632,0,483,0,-1,-1,0,-1
10990,47632,1,67084,6,0,-1,0,-1
10991,47633,0,483,0,-1,-1,0,-1
10992,47633,1,67085,6,0,-1,0,-1
10993,47634,0,483,0,-1,-1,0,-1
10994,47634,1,67086,6,0,-1,0,-1
10995,47635,0,483,0,-1,-1,0,-1
10996,47635,1,67087,6,0,-1,0,-1
10997,47636,0,483,0,-1,-1,0,-1
10998,47636,1,67144,6,0,-1,0,-1
10999,47637,0,483,0,-1,-1,0,-1
11000,47637,1,67147,6,0,-1,0,-1
11001,47638,0,483,0,-1,-1,0,-1
11002,47638,1,67146,6,0,-1,0,-1
11003,47639,0,483,0,-1,-1,0,-1
11004,47639,1,67145,6,0,-1,0,-1
11005,47640,0,483,0,-1,-1,0,-1
11006,47640,1,67130,6,0,-1,0,-1
11007,47641,0,483,0,-1,-1,0,-1
11008,47641,1,67131,6,0,-1,0,-1
11009,47642,0,483,0,-1,-1,0,-1
11010,47642,1,67135,6,0,-1,0,-1
11011,47643,0,483,0,-1,-1,0,-1
11012,47643,1,67134,6,0,-1,0,-1
11013,47644,0,483,0,-1,-1,0,-1
11014,47644,1,67132,6,0,-1,0,-1
11015,47645,0,483,0,-1,-1,0,-1
11016,47645,1,67133,6,0,-1,0,-1
11017,47646,0,483,0,-1,-1,0,-1
11018,47646,1,67137,6,0,-1,0,-1
11019,47647,0,483,0,-1,-1,0,-1
11020,47647,1,67139,6,0,-1,0,-1
11021,47648,0,483,0,-1,-1,0,-1
11022,47648,1,67143,6,0,-1,0,-1
11023,47649,0,483,0,-1,-1,0,-1
11024,47649,1,67138,6,0,-1,0,-1
11025,47650,0,483,0,-1,-1,0,-1
11026,47650,1,67136,6,0,-1,0,-1
11027,47651,0,483,0,-1,-1,0,-1
11028,47651,1,67142,6,0,-1,0,-1
11029,47652,0,483,0,-1,-1,0,-1
11030,47652,1,67140,6,0,-1,0,-1
11031,47653,0,483,0,-1,-1,0,-1
11032,47653,1,67141,6,0,-1,0,-1
11033,47654,0,483,0,-1,-1,0,-1
11034,47654,1,67079,6,0,-1,0,-1
11035,47655,0,483,0,-1,-1,0,-1
11036,47655,1,67066,6,0,-1,0,-1
11037,47656,0,483,0,-1,-1,0,-1
11038,47656,1,67065,6,0,-1,0,-1
11039,47657,0,483,0,-1,-1,0,-1
11040,47657,1,67064,6,0,-1,0,-1
11041,47725,0,67738,0,0,120000,1141,20000
11042,47726,0,67736,0,0,120000,1141,20000
11043,47727,0,67728,0,0,120000,0,20000
11044,47728,0,67726,0,0,120000,1141,20000
11045,47734,0,67695,0,0,120000,1141,20000
11046,47735,0,67694,0,0,120000,0,-1
11047,47828,0,67324,0,-30,60000,0,0
11048,47840,0,55884,0,-1,-1,330,3000
11049,47840,1,67336,6,0,-1,0,-1
11050,47842,0,30427,0,0,0,0,0
11051,47842,1,30645,5,0,-1,0,-1
11052,47879,0,67736,0,0,120000,1141,20000
11053,47880,0,67726,0,0,120000,1141,20000
11054,47881,0,67738,0,0,120000,1141,20000
11055,47882,0,67728,0,0,120000,0,-10
11056,47946,0,67744,0,0,120000,1141,20000
11057,47947,0,67740,0,0,120000,1141,20000
11058,47948,0,67747,0,0,120000,1141,20000
11059,47949,0,67742,0,0,120000,0,20000
11060,48018,0,67744,0,0,120000,1141,20000
11061,48019,0,67740,0,0,120000,1141,20000
11062,48020,0,67747,0,0,120000,1141,20000
11063,48021,0,67742,0,0,120000,0,-10
11064,48104,0,67362,0,0,1500,0,-1
11065,48106,0,67402,0,-1,3000,0,-1
11066,48110,0,67410,0,0,3000,0,-1
11067,48112,0,55884,0,-1,-1,0,-1
11068,48112,1,67413,6,0,-1,0,-1
11069,48114,0,55884,0,-1,-1,0,-1
11070,48114,1,67414,6,0,-1,0,-1
11071,48116,0,55884,0,-1,-1,0,-1
11072,48116,1,67415,6,0,-1,0,-1
11073,48118,0,55884,0,-1,-1,0,-1
11074,48118,1,67416,6,0,-1,0,-1
11075,48120,0,55884,0,-1,-1,0,-1
11076,48120,1,67417,6,0,-1,0,-1
11077,48122,0,55884,0,-1,-1,0,-1
11078,48122,1,67418,6,0,-1,0,-1
11079,48124,0,55884,0,-1,-1,0,-1
11080,48124,1,67419,6,0,-1,0,-1
11081,48126,0,55884,0,-1,-1,0,-1
11082,48126,1,67420,6,0,-1,0,-1
11083,48249,0,67501,0,0,3000,0,-1
11084,48527,0,55884,0,-1,-1,0,-1
11085,48527,1,67527,6,0,-1,0,-1
11086,48601,0,67538,0,-1,-1,0,-1
11087,48665,0,67569,0,0,60000,0,-1
11088,48677,0,57353,1,0,-1,0,-1
11089,48683,0,57353,1,0,-1,0,-1
11090,48685,0,57353,1,0,-1,0,-1
11091,48687,0,57353,1,0,-1,0,-1
11092,48689,0,57353,1,0,-1,0,-1
11093,48691,0,57353,1,0,-1,0,-1
11094,48707,0,67807,0,0,1500,0,-1
11095,48718,0,14595,1,0,-1,0,-1
11098,48722,0,67683,0,0,120000,1141,20000
11099,48724,0,67684,0,0,120000,1141,20000
11100,48768,0,67682,0,0,5000,0,-1
11101,48857,0,67733,0,-1,3000,0,-1
11102,48933,0,67833,0,0,14400000,0,-1
11103,48935,0,67435,0,0,1500,0,-1
11104,48943,0,67785,0,-1,3000,0,-1
11105,48945,0,67799,0,0,600000,0,0
11106,48953,0,67829,0,-1,3000,0,-1
11107,48954,1,54406,0,0,1800000,1212,1800000
11108,48955,1,54406,0,0,1800000,1212,1800000
11109,48956,1,54406,0,0,1800000,1212,1800000
11110,48957,1,54406,0,0,1800000,1212,1800000
11111,49014,0,94215,0,0,3000,0,-1
11112,49028,0,67917,0,0,1000,0,-1
11113,49038,0,67922,0,0,15000,0,-1
11114,49040,0,67826,0,0,3600000,0,0
11115,49042,0,67923,0,-1,15000,0,-1
11116,49044,0,55884,0,-1,-1,330,3000
11117,49044,1,68057,6,0,-1,0,-1
11118,49046,0,55884,0,-1,-1,330,3000
11119,49046,1,68056,6,0,0,0,0
11120,49050,0,483,0,-1,-1,0,-1
11121,49050,1,68067,6,0,-1,0,-1
11122,49064,0,68167,0,0,-1,0,-1
11123,49074,0,33648,1,0,0,0,0
11124,49076,0,60063,1,0,-1,0,-1
11125,49078,0,33953,1,0,0,0,0
11126,49080,0,68443,0,0,120000,0,-1
11127,49084,0,483,0,-1,0,0,0
11128,49084,1,68163,6,0,-1,0,-1
11129,49088,0,68171,5,0,-1,0,-1
11130,49092,0,68181,5,0,-1,0,-1
11131,49096,0,55884,0,-1,-1,330,3000
11132,49096,1,68187,6,0,-1,0,-1
11133,49098,0,55884,0,-1,-1,330,3000
11134,49098,1,68188,6,0,-1,0,-1
11135,49102,0,68201,0,-1,3000,0,-1
11136,49108,0,68211,0,0,1500,0,-1
11137,49112,0,483,0,-1,-1,0,-1
11138,49112,1,68253,6,0,-1,0,-1
11139,49116,0,68271,0,0,600000,94,60000
11140,49118,0,68270,0,0,600000,94,60000
11141,49126,0,43873,0,0,30000,0,-1
11142,49128,1,50070,0,0,600000,94,60000
11143,49132,0,68283,0,0,1000,0,-1
11144,49138,0,68290,0,0,3000,0,-1
11145,49144,0,68304,0,0,5000,0,-1
11146,49150,0,68355,0,0,5000,0,-1
11147,49168,0,68413,5,0,-1,0,-1
11148,49176,0,68422,0,0,30000,0,-1
11149,49177,0,483,0,-1,-1,0,-1
11150,49177,1,54197,6,0,-1,0,-1
11151,49194,0,68490,0,-1,-1,0,-1
11152,49199,0,68524,0,0,3000,0,-1
11153,49201,0,68531,1,0,-1,0,-1
11154,49202,0,69094,0,-1,1000,0,-1
11155,49210,0,97058,0,0,-1,0,1000
11156,49212,0,97057,0,0,-1,0,1000
11157,49215,0,97115,0,0,-1,0,1000
11158,49216,0,97116,0,0,-1,0,1000
11159,49219,0,68524,0,0,3000,0,-1
11160,49223,0,68565,0,-1,-1,0,-1
11161,49224,0,68566,0,-1,-1,0,-1
11162,49225,0,68567,0,-1,-1,0,-1
11163,49228,0,68662,0,0,5000,0,-1
11164,49240,0,68682,0,0,180000,0,180000
11165,49253,0,433,0,-1,0,11,1000
11166,49254,0,430,0,-1,0,59,1000
11167,49278,0,68645,0,0,-1,0,-1
11168,49278,1,73077,1,0,-1,0,-1
11169,49282,0,55884,0,-1,-1,330,3000
11170,49282,1,51412,6,0,0,0,0
11171,49283,0,55884,0,-1,-1,330,3000
11172,49283,1,42776,6,0,0,0,0
11173,49284,0,55884,0,-1,-1,330,3000
11174,49284,1,42777,6,0,0,0,0
11175,49285,0,55884,0,-1,-1,330,3000
11176,49285,1,46197,6,0,-1,0,-1
11177,49286,0,55884,0,-1,-1,330,3000
11178,49286,1,46199,6,0,-1,0,-1
11179,49287,0,55884,0,-1,-1,0,-1
11180,49287,1,68767,6,0,-1,0,-1
11181,49288,0,68769,0,-1,-1,0,-1
11182,49289,0,68768,0,-1,-1,0,-1
11183,49290,0,55884,0,-1,-1,330,3000
11184,49290,1,65917,6,0,0,0,0
11185,49296,0,69209,2,0,-1,0,-1
11186,49297,0,69211,2,0,-1,0,-1
11187,49301,0,144230,2,0,-1,0,-1
11188,49302,0,144231,2,0,-1,0,-1
11189,49302,1,68787,0,1,-1,1150,-1
11190,49303,0,69207,2,0,-1,0,-1
11191,49308,0,69206,0,0,900000,94,60000
11192,49343,0,55884,0,-1,-1,0,-1
11193,49343,1,68810,6,0,-1,0,-1
11194,49349,0,68887,0,0,600000,94,60000
11195,49350,0,68007,0,0,20000,0,-1
11196,49351,0,68529,0,0,15000,0,-1
11197,49352,0,68530,0,0,15000,0,-1
11198,49355,0,69083,5,0,-1,0,-1
11199,49360,0,431,0,-1,0,59,1000
11200,49361,0,434,0,-1,0,11,1000
11201,49362,0,55884,0,0,-1,0,-1
11202,49362,1,69002,6,0,-1,0,-1
11203,49365,0,431,0,-1,0,59,1000
11204,49368,0,69054,0,0,60000,0,-1
11205,49369,0,69093,5,0,-1,0,-1
11206,49372,0,69071,0,-1,-1,0,-1
11207,49373,0,69072,0,-1,-1,0,-1
11208,49374,0,69073,0,-1,-1,0,-1
11209,49376,0,69083,5,0,-1,0,-1
11210,49397,0,434,0,-1,0,11,1000
11211,49398,0,431,0,-1,0,59,1000
11212,49437,0,69180,2,0,-1,0,-1
11213,49465,0,69181,2,0,-1,0,-1
11214,49490,0,69206,0,0,900000,94,60000
11215,49495,0,69208,2,0,-1,0,-1
11216,49496,0,21170,2,0,-1,0,-1
11217,49496,1,69419,0,1,-1,1150,-1
11218,49497,0,21179,2,0,-1,0,-1
11219,49500,0,69212,2,0,-1,0,-1
11220,49501,0,69210,2,0,-1,0,-1
11221,49533,0,69217,0,-1,-1,0,-1
11222,49538,0,69093,5,0,-1,0,-1
11223,49539,0,69228,0,0,-1,0,-1
11224,49596,0,69230,0,0,2500,0,-1
11225,49600,0,434,0,-1,0,11,1000
11226,49601,0,431,0,-1,0,59,1000
11227,49602,0,431,0,-1,0,59,1000
11228,49603,0,434,0,-1,0,11,1000
11229,49611,0,69303,0,0,-1,0,-1
11230,49618,0,18086,2,0,-1,0,-1
11231,49623,0,71903,1,0,-1,0,-1
11232,49629,0,69310,0,0,60000,0,-1
11233,49632,0,69377,0,-1,0,0,0
11234,49633,0,69378,0,-50,4000,0,0
11235,49634,0,78164,0,-50,0,1153,120000
11236,49636,0,55884,0,-1,-1,330,3000
11237,49636,1,69395,6,0,-1,0,-1
11238,49642,0,69437,7,0,-1,0,-1
11239,49646,0,55884,0,-1,-1,0,-1
11240,49646,1,69452,6,0,-1,0,-1
11241,49647,0,69453,0,0,-1,0,-1
11242,49649,0,69466,0,-1,-1,0,-1
11243,49651,0,69390,0,-1,-1,0,-1
11244,49652,0,69340,0,-1,-1,0,-1
11245,49655,0,69531,0,-1,0,0,1000
11246,49661,0,69510,5,0,-1,0,-1
11247,49662,0,55884,0,-1,-1,0,-1
11248,49662,1,69535,6,0,-1,0,-1
11249,49663,0,55884,0,-1,-1,0,-1
11250,49663,1,69536,6,0,-1,0,-1
11251,49664,0,55884,0,0,-1,0,-1
11252,49664,1,69539,6,0,-1,0,-1
11253,49665,0,55884,0,-1,-1,0,-1
11254,49665,1,69541,6,0,-1,0,-1
11255,49668,0,69445,0,0,0,1142,1000
11256,49669,0,69563,0,0,0,1142,1000
11257,49670,0,69489,0,0,0,1142,1000
11258,49679,0,69624,0,0,10000,0,-1
11259,49685,0,69648,0,0,10000,0,-1
11260,49692,0,69695,0,-1,-1,0,-1
11261,49693,0,55884,0,-1,-1,0,-1
11262,49693,1,69677,6,0,-1,0,-1
11263,49700,0,69743,0,-1,10000,0,-1
11264,49701,0,69744,0,0,6000,0,-1
11265,49702,0,69757,0,-1,-500,0,-1
11266,49703,0,30161,0,0,30000,0,0
11267,49704,0,30167,0,0,600000,0,0
11268,49723,0,69838,0,-1,-1,0,-1
11269,49742,0,69858,5,0,-1,0,-1
11270,49743,0,69855,0,0,5000,0,-1
11271,49765,0,69947,0,-1,-1,0,-1
11272,49766,0,70013,5,0,0,0,-1
11273,49768,0,69994,0,-1,0,0,0
11274,49782,0,70155,0,0,60000,0,-1
11275,49856,0,70233,0,-1,0,1142,1000
11276,49857,0,70234,0,-1,0,1142,1000
11277,49858,0,70235,0,-1,0,1142,1000
11278,49859,0,70242,0,-1,0,1142,1000
11279,49860,0,70244,0,-1,0,1142,1000
11280,49861,0,70243,0,-1,0,1142,1000
11281,49865,0,70287,0,0,30000,0,5000
11282,49879,0,70477,0,-1,0,0,-1
11283,49880,0,70476,0,0,10000,0,-1
11284,49881,0,3366,0,-1,-1,0,-1
11285,49882,0,70458,0,0,3000,0,-1
11286,49884,0,70478,0,-1,1500,0,-1
11287,49887,0,68280,0,0,5000,0,-1
11288,49888,0,71168,1,0,-1,0,-1
11289,49889,0,70548,0,-1,0,0,-1
11290,49912,0,55884,0,-1,-1,0,-1
11291,49912,1,70613,6,0,-1,0,-1
11292,49920,0,69922,0,-1,-1,0,-1
11293,49936,0,70771,0,-1,0,27,1000
11294,49937,0,70771,0,-1,0,27,1000
11295,49938,0,70774,0,-1,0,27,1000
11296,49939,0,70774,0,-1,0,27,1000
11297,49940,0,70777,0,-1,0,27,1000
11298,49941,0,70777,0,-1,0,27,1000
11299,49942,0,70779,0,-1,0,27,1000
11300,49943,0,70779,0,-1,0,27,1000
11301,49944,0,70797,0,0,60000,0,-1
11302,49948,0,70813,0,0,5000,0,-1
11303,49953,0,483,0,-1,-1,0,-1
11304,49953,1,70550,6,0,-1,0,-1
11305,49954,0,483,0,-1,-1,0,-1
11306,49954,1,70551,6,0,-1,0,-1
11307,49955,0,483,0,-1,-1,0,-1
11308,49955,1,70552,6,0,-1,0,-1
11309,49956,0,483,0,-1,-1,0,-1
11310,49956,1,70553,6,0,-1,0,-1
11311,49957,0,483,0,-1,-1,0,-1
11312,49957,1,70554,6,0,-1,0,-1
11313,49958,0,483,0,-1,-1,0,-1
11314,49958,1,70555,6,0,-1,0,-1
11315,49959,0,483,0,-1,-1,0,-1
11316,49959,1,70556,6,0,-1,0,-1
11317,49961,0,483,0,-1,-1,0,-1
11318,49961,1,70557,6,0,-1,0,-1
11319,49962,0,483,0,-1,-1,0,-1
11320,49962,1,70558,6,0,-1,0,-1
11321,49963,0,483,0,-1,-1,0,-1
11322,49963,1,70559,6,0,-1,0,-1
11323,49965,0,483,0,-1,-1,0,-1
11324,49965,1,70560,6,0,-1,0,-1
11325,49966,0,483,0,-1,-1,0,-1
11326,49966,1,70561,6,0,-1,0,-1
11327,49969,0,483,0,-1,-1,0,-1
11328,49969,1,70562,6,0,-1,0,-1
11329,49970,0,483,0,-1,-1,0,-1
11330,49970,1,70563,6,0,-1,0,-1
11331,49971,0,483,0,-1,-1,0,-1
11332,49971,1,70565,6,0,-1,0,-1
11333,49972,0,483,0,-1,-1,0,-1
11334,49972,1,70566,6,0,-1,0,-1
11335,49973,0,483,0,-1,-1,0,-1
11336,49973,1,70567,6,0,-1,0,-1
11337,49974,0,483,0,-1,-1,0,-1
11338,49974,1,70568,6,0,-1,0,-1
11339,49982,0,71880,1,0,-1,0,-1
11340,49992,0,71845,1,0,-1,0,-1
11341,50028,0,71865,1,0,-1,0,-1
11342,50031,0,70885,0,0,5000,0,-1
11343,50034,0,71835,1,0,-1,0,-1
11344,50035,0,71876,1,0,-1,0,-1
11345,50045,0,483,0,-1,0,0,0
11346,50045,1,70938,6,0,-1,0,-1
11347,50053,0,70927,0,0,8000,0,-1
11348,50076,0,70884,0,-1,0,27,1000
11349,50077,0,483,0,-1,0,0,0
11350,50077,1,70948,6,0,-1,0,-1
11351,50091,0,70884,0,-1,0,27,1000
11352,50092,0,70884,0,-1,0,27,1000
11353,50093,0,70884,0,-1,0,27,1000
11354,50128,0,71030,0,0,5000,0,-1
11355,50130,0,71024,0,-1,-1,0,-1
11356,50131,0,70192,0,0,5000,0,5000
11357,50134,0,71061,0,0,60000,0,-1
11358,50163,0,71087,0,-1,0,1142,1000
11359,50164,0,71092,0,-1,60000,79,-1
11360,50166,0,483,0,-1,-1,0,-1
11361,50166,1,71101,6,0,-1,0,-1
11364,50179,0,71871,1,0,-1,0,-1
11365,50198,0,71404,1,0,-1,0,-1
11366,50218,0,70456,0,0,8000,0,-1
11367,50220,0,70631,0,0,1000,0,-1
11368,50232,0,56576,0,0,5000,0,-1
11369,50235,0,71569,0,0,180000,1190,180000
11370,50237,0,71421,0,0,-1,0,-1
11371,50250,0,483,0,-1,-1,330,3000
11372,50250,1,71342,6,0,-1,0,3000
11373,50251,0,71168,1,0,-1,0,-1
11374,50255,0,71354,1,0,0,0,0
11375,50256,0,71168,1,0,-1,0,-1
11376,50259,0,71563,0,0,180000,1141,20000
11377,50260,0,71567,1,0,-1,0,-1
11378,50260,1,71568,0,0,120000,1141,20000
11381,50307,0,71466,0,-1,-1,0,-1
11382,50334,0,71388,0,0,30000,0,-1
11383,50335,0,59934,0,-1,-1,0,-1
11384,50336,0,59936,0,-1,-1,0,-1
11385,50337,0,59941,0,-1,-1,0,-1
11386,50338,0,59937,0,-1,-1,0,-1
11387,50339,0,71565,0,0,120000,0,-1
11388,50340,0,71571,1,0,-1,0,-1
11389,50341,0,71576,1,0,-1,0,-1
11390,50342,0,71402,1,0,-1,0,-1
11391,50343,0,71540,1,0,-1,0,-1
11392,50344,0,71578,1,0,-1,0,-1
11393,50345,0,71573,1,0,-1,0,-1
11394,50346,0,71574,0,0,120000,0,-10
11395,50348,0,71645,1,0,-1,0,-1
11396,50349,0,71640,1,0,-1,0,-1
11397,50351,0,71406,1,0,-1,0,-1
11398,50352,0,71634,1,0,-1,0,-1
11399,50353,0,71602,1,0,-1,0,-1
11400,50354,0,71607,0,0,120000,0,-1
11401,50355,0,71397,1,0,-1,0,-1
11402,50356,0,71586,0,0,120000,0,20000
11403,50357,0,71579,0,0,120000,1141,20000
11404,50358,0,71585,1,0,-1,0,-1
11405,50359,0,71611,1,0,-1,0,-1
11406,50360,0,71606,1,0,-1,0,-1
11407,50361,0,71635,0,0,60000,0,-1
11408,50362,0,71519,1,0,-1,0,-1
11409,50363,0,71562,1,0,-1,0,-1
11410,50364,0,71638,0,0,60000,0,-1
11411,50365,0,71637,1,0,-1,0,-1
11412,50366,0,71642,1,0,-1,0,-1
11413,50375,0,71653,5,0,-1,0,-1
11414,50376,0,71650,5,0,-1,0,-1
11415,50377,0,71581,5,0,-1,0,-1
