ID,WeaponSubClassCost[0],WeaponSubClassCost[1],WeaponSubClassCost[2],WeaponSubClassCost[3],WeaponSubClassCost[4],WeaponSubClassCost[5],WeaponSubClassCost[6],WeaponSubClassCost[7],WeaponSubClassCost[8],WeaponSubClassCost[9],WeaponSubClassCost[10],WeaponSubClassCost[11],WeaponSubClassCost[12],WeaponSubClassCost[13],WeaponSubClassCost[14],WeaponSubClassCost[15],WeaponSubClassCost[16],WeaponSubClassCost[17],WeaponSubClassCost[18],WeaponSubClassCost[19],WeaponSubClassCost[20],ArmorSubClassCost[0],ArmorSubClassCost[1],ArmorSubClassCost[2],ArmorSubClassCost[3],ArmorSubClassCost[4],ArmorSubClassCost[5],ArmorSubClassCost[6],ArmorSubClassCost[7]
391,0,0,3277,3277,0,0,0,0,0,0,3277,0,0,0,2185,2170,54,3277,3277,2185,0,0,2748,2748,2748,2748,0,2185,0
392,0,0,3280,3280,0,0,0,0,0,0,3280,0,0,0,2187,2172,54,3280,3280,2187,0,0,2750,2750,2750,2750,0,2187,0
393,0,0,3283,3283,0,0,0,0,0,0,3283,0,0,0,2189,2174,54,3283,3283,2189,0,0,2752,2752,2752,2752,0,2189,0
394,0,0,3286,3286,0,0,0,0,0,0,3286,0,0,0,2191,2176,54,3286,3286,2191,0,0,2754,2754,2754,2754,0,2191,0
395,0,0,3289,3289,0,0,0,0,0,0,3289,0,0,0,2193,2178,54,3289,3289,2193,0,0,2756,2756,2756,2756,0,2193,0
396,0,0,3292,3292,0,0,0,0,0,0,3292,0,0,0,2195,2180,54,3292,3292,2195,0,0,2759,2759,2759,2759,0,2195,0
397,0,0,3295,3295,0,0,0,0,0,0,3295,0,0,0,2197,2182,54,3295,3295,2197,0,0,2761,2761,2761,2761,0,2197,0
398,0,0,3298,3298,0,0,0,0,0,0,3298,0,0,0,2199,2184,54,3298,3298,2199,0,0,2763,2763,2763,2763,0,2199,0
399,0,0,3301,3301,0,0,0,0,0,0,3301,0,0,0,2201,2186,54,3301,3301,2201,0,0,2765,2765,2765,2765,0,2201,0
400,0,0,3304,3304,0,0,0,0,0,0,3304,0,0,0,2203,2188,54,3304,3304,2203,0,0,2767,2767,2767,2767,0,2203,0
401,0,0,3307,3307,0,0,0,0,0,0,3307,0,0,0,2205,2190,54,3307,3307,2205,0,0,2769,2769,2769,2769,0,2205,0
402,0,0,3310,3310,0,0,0,0,0,0,3310,0,0,0,2207,2192,54,3310,3310,2207,0,0,2771,2771,2771,2771,0,2207,0
403,0,0,3313,3313,0,0,0,0,0,0,3313,0,0,0,2209,2194,54,3313,3313,2209,0,0,2773,2773,2773,2773,0,2209,0
404,0,0,3316,3316,0,0,0,0,0,0,3316,0,0,0,2211,2196,54,3316,3316,2211,0,0,2775,2775,2775,2775,0,2211,0
405,0,0,3319,3319,0,0,0,0,0,0,3319,0,0,0,2213,2198,54,3319,3319,2213,0,0,2777,2777,2777,2777,0,2213,0
406,0,0,3322,3322,0,0,0,0,0,0,3322,0,0,0,2215,2200,54,3322,3322,2215,0,0,2779,2779,2779,2779,0,2215,0
407,0,0,3325,3325,0,0,0,0,0,0,3325,0,0,0,2217,2202,54,3325,3325,2217,0,0,2781,2781,2781,2781,0,2217,0
408,0,0,3328,3328,0,0,0,0,0,0,3328,0,0,0,2219,2204,54,3328,3328,2219,0,0,2783,2783,2783,2783,0,2219,0
409,0,0,3331,3331,0,0,0,0,0,0,3331,0,0,0,2221,2206,54,3331,3331,2221,0,0,2785,2785,2785,2785,0,2221,0
410,0,0,3334,3334,0,0,0,0,0,0,3334,0,0,0,2223,2208,54,3334,3334,2223,0,0,2787,2787,2787,2787,0,2223,0
411,0,0,3337,3337,0,0,0,0,0,0,3337,0,0,0,2225,2210,54,3337,3337,2225,0,0,2789,2789,2789,2789,0,2225,0
412,0,0,3340,3340,0,0,0,0,0,0,3340,0,0,0,2227,2212,54,3340,3340,2227,0,0,2791,2791,2791,2791,0,2227,0
413,0,0,3343,3343,0,0,0,0,0,0,3343,0,0,0,2229,2214,54,3343,3343,2229,0,0,2793,2793,2793,2793,0,2229,0
414,0,0,3346,3346,0,0,0,0,0,0,3346,0,0,0,2231,2216,54,3346,3346,2231,0,0,2795,2795,2795,2795,0,2231,0
415,0,0,3349,3349,0,0,0,0,0,0,3349,0,0,0,2233,2218,54,3349,3349,2233,0,0,2797,2797,2797,2797,0,2233,0
416,0,0,3352,3352,0,0,0,0,0,0,3352,0,0,0,2235,2220,54,3352,3352,2235,0,0,2799,2799,2799,2799,0,2235,0
417,0,0,3355,3355,0,0,0,0,0,0,3355,0,0,0,2237,2222,54,3355,3355,2237,0,0,2801,2801,2801,2801,0,2237,0
418,0,0,3358,3358,0,0,0,0,0,0,3358,0,0,0,2239,2224,54,3358,3358,2239,0,0,2803,2803,2803,2803,0,2239,0
419,0,0,3361,3361,0,0,0,0,0,0,3361,0,0,0,2241,2226,54,3361,3361,2241,0,0,2805,2805,2805,2805,0,2241,0
420,0,0,3364,3364,0,0,0,0,0,0,3364,0,0,0,2243,2228,54,3364,3364,2243,0,0,2807,2807,2807,2807,0,2243,0
421,0,0,3368,3368,0,0,0,0,0,0,3368,0,0,0,2245,2230,54,3368,3368,2245,0,0,2809,2809,2809,2809,0,2245,0
422,0,0,3371,3371,0,0,0,0,0,0,3371,0,0,0,2247,2232,54,3371,3371,2247,0,0,2811,2811,2811,2811,0,2247,0
423,0,0,3374,3374,0,0,0,0,0,0,3374,0,0,0,2249,2234,54,3374,3374,2249,0,0,2813,2813,2813,2813,0,2249,0
424,0,0,3377,3377,0,0,0,0,0,0,3377,0,0,0,2251,2236,54,3377,3377,2251,0,0,2815,2815,2815,2815,0,2251,0
425,0,0,3380,3380,0,0,0,0,0,0,3380,0,0,0,2253,2238,54,3380,3380,2253,0,0,2817,2817,2817,2817,0,2253,0
426,0,0,3383,3383,0,0,0,0,0,0,3383,0,0,0,2255,2240,54,3383,3383,2255,0,0,2819,2819,2819,2819,0,2255,0
427,0,0,3386,3386,0,0,0,0,0,0,3386,0,0,0,2257,2242,54,3386,3386,2257,0,0,2821,2821,2821,2821,0,2257,0
428,0,0,3389,3389,0,0,0,0,0,0,3389,0,0,0,2259,2244,54,3389,3389,2259,0,0,2823,2823,2823,2823,0,2259,0
429,0,0,3392,3392,0,0,0,0,0,0,3392,0,0,0,2261,2246,54,3392,3392,2261,0,0,2825,2825,2825,2825,0,2261,0
430,0,0,3395,3395,0,0,0,0,0,0,3395,0,0,0,2263,2248,54,3395,3395,2263,0,0,2827,2827,2827,2827,0,2263,0
431,0,0,3398,3398,0,0,0,0,0,0,3398,0,0,0,2265,2250,54,3398,3398,2265,0,0,2829,2829,2829,2829,0,2265,0
432,0,0,3401,3401,0,0,0,0,0,0,3401,0,0,0,2267,2252,54,3401,3401,2267,0,0,2831,2831,2831,2831,0,2267,0
433,0,0,3404,3404,0,0,0,0,0,0,3404,0,0,0,2269,2254,54,3404,3404,2269,0,0,2833,2833,2833,2833,0,2269,0
434,0,0,3407,3407,0,0,0,0,0,0,3407,0,0,0,2271,2256,54,3407,3407,2271,0,0,2836,2836,2836,2836,0,2271,0
435,0,0,3410,3410,0,0,0,0,0,0,3410,0,0,0,2273,2258,54,3410,3410,2273,0,0,2838,2838,2838,2838,0,2273,0
436,0,0,3413,3413,0,0,0,0,0,0,3413,0,0,0,2275,2260,54,3413,3413,2275,0,0,2840,2840,2840,2840,0,2275,0
437,0,0,3416,3416,0,0,0,0,0,0,3416,0,0,0,2277,2262,54,3416,3416,2277,0,0,2842,2842,2842,2842,0,2277,0
438,0,0,3419,3419,0,0,0,0,0,0,3419,0,0,0,2279,2264,54,3419,3419,2279,0,0,2844,2844,2844,2844,0,2279,0
439,0,0,3422,3422,0,0,0,0,0,0,3422,0,0,0,2281,2266,54,3422,3422,2281,0,0,2846,2846,2846,2846,0,2281,0
440,0,0,3425,3425,0,0,0,0,0,0,3425,0,0,0,2283,2268,54,3425,3425,2283,0,0,2848,2848,2848,2848,0,2283,0
441,0,0,3428,3428,0,0,0,0,0,0,3428,0,0,0,2285,2270,54,3428,3428,2285,0,0,2850,2850,2850,2850,0,2285,0
442,0,0,3431,3431,0,0,0,0,0,0,3431,0,0,0,2287,2272,54,3431,3431,2287,0,0,2852,2852,2852,2852,0,2287,0
443,0,0,3434,3434,0,0,0,0,0,0,3434,0,0,0,2289,2274,54,3434,3434,2289,0,0,2854,2854,2854,2854,0,2289,0
444,0,0,3437,3437,0,0,0,0,0,0,3437,0,0,0,2292,2277,54,3437,3437,2292,0,0,2856,2856,2856,2856,0,2292,0
445,0,0,3440,3440,0,0,0,0,0,0,3440,0,0,0,2294,2279,54,3440,3440,2294,0,0,2858,2858,2858,2858,0,2294,0
446,0,0,3443,3443,0,0,0,0,0,0,3443,0,0,0,2296,2281,54,3443,3443,2296,0,0,2860,2860,2860,2860,0,2296,0
447,0,0,3446,3446,0,0,0,0,0,0,3446,0,0,0,2298,2283,54,3446,3446,2298,0,0,2862,2862,2862,2862,0,2298,0
448,0,0,3449,3449,0,0,0,0,0,0,3449,0,0,0,2300,2285,54,3449,3449,2300,0,0,2864,2864,2864,2864,0,2300,0
449,0,0,3452,3452,0,0,0,0,0,0,3452,0,0,0,2302,2287,54,3452,3452,2302,0,0,2866,2866,2866,2866,0,2302,0
450,0,0,3455,3455,0,0,0,0,0,0,3455,0,0,0,2304,2289,54,3455,3455,2304,0,0,2868,2868,2868,2868,0,2304,0
451,0,0,3458,3458,0,0,0,0,0,0,3458,0,0,0,2306,2291,54,3458,3458,2306,0,0,2870,2870,2870,2870,0,2306,0
452,0,0,3461,3461,0,0,0,0,0,0,3461,0,0,0,2308,2293,54,3461,3461,2308,0,0,2872,2872,2872,2872,0,2308,0
453,0,0,3464,3464,0,0,0,0,0,0,3464,0,0,0,2310,2295,54,3464,3464,2310,0,0,2874,2874,2874,2874,0,2310,0
454,0,0,3467,3467,0,0,0,0,0,0,3467,0,0,0,2312,2297,54,3467,3467,2312,0,0,2876,2876,2876,2876,0,2312,0
455,0,0,3470,3470,0,0,0,0,0,0,3470,0,0,0,2314,2299,54,3470,3470,2314,0,0,2878,2878,2878,2878,0,2314,0
456,0,0,3473,3473,0,0,0,0,0,0,3473,0,0,0,2316,2301,54,3473,3473,2316,0,0,2880,2880,2880,2880,0,2316,0
457,0,0,3476,3476,0,0,0,0,0,0,3476,0,0,0,2318,2303,54,3476,3476,2318,0,0,2882,2882,2882,2882,0,2318,0
458,0,0,3479,3479,0,0,0,0,0,0,3479,0,0,0,2320,2305,54,3479,3479,2320,0,0,2884,2884,2884,2884,0,2320,0
459,0,0,3482,3482,0,0,0,0,0,0,3482,0,0,0,2322,2307,54,3482,3482,2322,0,0,2886,2886,2886,2886,0,2322,0
460,0,0,3485,3485,0,0,0,0,0,0,3485,0,0,0,2324,2309,54,3485,3485,2324,0,0,2888,2888,2888,2888,0,2324,0
461,0,0,3488,3488,0,0,0,0,0,0,3488,0,0,0,2326,2311,54,3488,3488,2326,0,0,2890,2890,2890,2890,0,2326,0
462,0,0,3491,3491,0,0,0,0,0,0,3491,0,0,0,2328,2313,54,3491,3491,2328,0,0,2892,2892,2892,2892,0,2328,0
463,0,0,3494,3494,0,0,0,0,0,0,3494,0,0,0,2330,2315,54,3494,3494,2330,0,0,2894,2894,2894,2894,0,2330,0
464,0,0,3497,3497,0,0,0,0,0,0,3497,0,0,0,2332,2317,54,3497,3497,2332,0,0,2896,2896,2896,2896,0,2332,0
465,0,0,3500,3500,0,0,0,0,0,0,3500,0,0,0,2334,2319,54,3500,3500,2334,0,0,2898,2898,2898,2898,0,2334,0
466,0,0,3503,3503,0,0,0,0,0,0,3503,0,0,0,2336,2321,54,3503,3503,2336,0,0,2900,2900,2900,2900,0,2336,0
467,0,0,3507,3507,0,0,0,0,0,0,3507,0,0,0,2338,2323,54,3507,3507,2338,0,0,2902,2902,2902,2902,0,2338,0
468,0,0,3510,3510,0,0,0,0,0,0,3510,0,0,0,2340,2325,54,3510,3510,2340,0,0,2904,2904,2904,2904,0,2340,0
469,0,0,3513,3513,0,0,0,0,0,0,3513,0,0,0,2342,2327,54,3513,3513,2342,0,0,2906,2906,2906,2906,0,2342,0
470,0,0,3516,3516,0,0,0,0,0,0,3516,0,0,0,2344,2329,54,3516,3516,2344,0,0,2908,2908,2908,2908,0,2344,0
471,0,0,3519,3519,0,0,0,0,0,0,3519,0,0,0,2346,2331,54,3519,3519,2346,0,0,2911,2911,2911,2911,0,2346,0
472,0,0,3522,3522,0,0,0,0,0,0,3522,0,0,0,2348,2333,54,3522,3522,2348,0,0,2913,2913,2913,2913,0,2348,0
473,0,0,3525,3525,0,0,0,0,0,0,3525,0,0,0,2350,2335,54,3525,3525,2350,0,0,2915,2915,2915,2915,0,2350,0
474,0,0,3528,3528,0,0,0,0,0,0,3528,0,0,0,2352,2337,54,3528,3528,2352,0,0,2917,2917,2917,2917,0,2352,0
475,0,0,3531,3531,0,0,0,0,0,0,3531,0,0,0,2354,2339,54,3531,3531,2354,0,0,2919,2919,2919,2919,0,2354,0
476,0,0,3534,3534,0,0,0,0,0,0,3534,0,0,0,2356,2341,54,3534,3534,2356,0,0,2921,2921,2921,2921,0,2356,0
477,0,0,3537,3537,0,0,0,0,0,0,3537,0,0,0,2358,2343,54,3537,3537,2358,0,0,2923,2923,2923,2923,0,2358,0
478,0,0,3540,3540,0,0,0,0,0,0,3540,0,0,0,2360,2345,54,3540,3540,2360,0,0,2925,2925,2925,2925,0,2360,0
479,0,0,3543,3543,0,0,0,0,0,0,3543,0,0,0,2362,2347,54,3543,3543,2362,0,0,2927,2927,2927,2927,0,2362,0
480,0,0,3546,3546,0,0,0,0,0,0,3546,0,0,0,2364,2349,54,3546,3546,2364,0,0,2929,2929,2929,2929,0,2364,0
481,0,0,3549,3549,0,0,0,0,0,0,3549,0,0,0,2366,2351,54,3549,3549,2366,0,0,2931,2931,2931,2931,0,2366,0
482,0,0,3552,3552,0,0,0,0,0,0,3552,0,0,0,2368,2353,54,3552,3552,2368,0,0,2933,2933,2933,2933,0,2368,0
483,0,0,3555,3555,0,0,0,0,0,0,3555,0,0,0,2370,2355,54,3555,3555,2370,0,0,2935,2935,2935,2935,0,2370,0
484,0,0,3558,3558,0,0,0,0,0,0,3558,0,0,0,2372,2357,54,3558,3558,2372,0,0,2937,2937,2937,2937,0,2372,0
485,0,0,3561,3561,0,0,0,0,0,0,3561,0,0,0,2374,2359,54,3561,3561,2374,0,0,2939,2939,2939,2939,0,2374,0
486,0,0,3564,3564,0,0,0,0,0,0,3564,0,0,0,2376,2361,54,3564,3564,2376,0,0,2941,2941,2941,2941,0,2376,0
487,0,0,3567,3567,0,0,0,0,0,0,3567,0,0,0,2378,2363,54,3567,3567,2378,0,0,2943,2943,2943,2943,0,2378,0
488,0,0,3570,3570,0,0,0,0,0,0,3570,0,0,0,2380,2365,54,3570,3570,2380,0,0,2945,2945,2945,2945,0,2380,0
489,0,0,3573,3573,0,0,0,0,0,0,3573,0,0,0,2382,2367,54,3573,3573,2382,0,0,2947,2947,2947,2947,0,2382,0
490,0,0,3576,3576,0,0,0,0,0,0,3576,0,0,0,2384,2369,54,3576,3576,2384,0,0,2949,2949,2949,2949,0,2384,0
491,0,0,3579,3579,0,0,0,0,0,0,3579,0,0,0,2386,2371,54,3579,3579,2386,0,0,2951,2951,2951,2951,0,2386,0
492,0,0,3582,3582,0,0,0,0,0,0,3582,0,0,0,2388,2373,54,3582,3582,2388,0,0,2953,2953,2953,2953,0,2388,0
493,0,0,3585,3585,0,0,0,0,0,0,3585,0,0,0,2390,2375,54,3585,3585,2390,0,0,2955,2955,2955,2955,0,2390,0
494,0,0,3588,3588,0,0,0,0,0,0,3588,0,0,0,2392,2377,54,3588,3588,2392,0,0,2957,2957,2957,2957,0,2392,0
495,0,0,3591,3591,0,0,0,0,0,0,3591,0,0,0,2394,2379,54,3591,3591,2394,0,0,2959,2959,2959,2959,0,2394,0
496,0,0,3594,3594,0,0,0,0,0,0,3594,0,0,0,2396,2381,54,3594,3594,2396,0,0,2961,2961,2961,2961,0,2396,0
497,0,0,3597,3597,0,0,0,0,0,0,3597,0,0,0,2398,2383,54,3597,3597,2398,0,0,2963,2963,2963,2963,0,2398,0
498,0,0,3600,3600,0,0,0,0,0,0,3600,0,0,0,2400,2385,54,3600,3600,2400,0,0,2965,2965,2965,2965,0,2400,0
499,0,0,3603,3603,0,0,0,0,0,0,3603,0,0,0,2402,2387,54,3603,3603,2402,0,0,2967,2967,2967,2967,0,2402,0
500,0,0,3606,3606,0,0,0,0,0,0,3606,0,0,0,2404,2389,54,3606,3606,2404,0,0,2969,2969,2969,2969,0,2404,0
501,0,0,3609,3609,0,0,0,0,0,0,3609,0,0,0,2406,2391,54,3609,3609,2406,0,0,2971,2971,2971,2971,0,2406,0
502,0,0,3612,3612,0,0,0,0,0,0,3612,0,0,0,2408,2393,54,3612,3612,2408,0,0,2973,2973,2973,2973,0,2408,0
503,0,0,3615,3615,0,0,0,0,0,0,3615,0,0,0,2410,2395,54,3615,3615,2410,0,0,2975,2975,2975,2975,0,2410,0
504,0,0,3618,3618,0,0,0,0,0,0,3618,0,0,0,2412,2397,54,3618,3618,2412,0,0,2977,2977,2977,2977,0,2412,0
505,0,0,3621,3621,0,0,0,0,0,0,3621,0,0,0,2414,2399,54,3621,3621,2414,0,0,2979,2979,2979,2979,0,2414,0
506,0,0,3624,3624,0,0,0,0,0,0,3624,0,0,0,2416,2401,54,3624,3624,2416,0,0,2981,2981,2981,2981,0,2416,0
507,0,0,3627,3627,0,0,0,0,0,0,3627,0,0,0,2418,2403,54,3627,3627,2418,0,0,2983,2983,2983,2983,0,2418,0
508,0,0,3630,3630,0,0,0,0,0,0,3630,0,0,0,2420,2405,54,3630,3630,2420,0,0,2985,2985,2985,2985,0,2420,0
509,0,0,3633,3633,0,0,0,0,0,0,3633,0,0,0,2422,2407,54,3633,3633,2422,0,0,2988,2988,2988,2988,0,2422,0
510,0,0,3636,3636,0,0,0,0,0,0,3636,0,0,0,2424,2409,54,3636,3636,2424,0,0,2990,2990,2990,2990,0,2424,0
511,0,0,3639,3639,0,0,0,0,0,0,3639,0,0,0,2426,2411,54,3639,3639,2426,0,0,2992,2992,2992,2992,0,2426,0
512,0,0,3642,3642,0,0,0,0,0,0,3642,0,0,0,2428,2413,54,3642,3642,2428,0,0,2994,2994,2994,2994,0,2428,0
513,0,0,3646,3646,0,0,0,0,0,0,3646,0,0,0,2431,2416,54,3646,3646,2431,0,0,2996,2996,2996,2996,0,2431,0
514,0,0,3649,3649,0,0,0,0,0,0,3649,0,0,0,2433,2418,54,3649,3649,2433,0,0,2998,2998,2998,2998,0,2433,0
515,0,0,3652,3652,0,0,0,0,0,0,3652,0,0,0,2435,2420,54,3652,3652,2435,0,0,3000,3000,3000,3000,0,2435,0
516,0,0,3655,3655,0,0,0,0,0,0,3655,0,0,0,2437,2422,54,3655,3655,2437,0,0,3002,3002,3002,3002,0,2437,0
517,0,0,3658,3658,0,0,0,0,0,0,3658,0,0,0,2439,2424,54,3658,3658,2439,0,0,3004,3004,3004,3004,0,2439,0
518,0,0,3661,3661,0,0,0,0,0,0,3661,0,0,0,2441,2426,54,3661,3661,2441,0,0,3006,3006,3006,3006,0,2441,0
519,0,0,3664,3664,0,0,0,0,0,0,3664,0,0,0,2443,2428,54,3664,3664,2443,0,0,3008,3008,3008,3008,0,2443,0
520,0,0,3667,3667,0,0,0,0,0,0,3667,0,0,0,2445,2430,54,3667,3667,2445,0,0,3010,3010,3010,3010,0,2445,0
521,0,0,3670,3670,0,0,0,0,0,0,3670,0,0,0,2447,2432,54,3670,3670,2447,0,0,3012,3012,3012,3012,0,2447,0
522,0,0,3673,3673,0,0,0,0,0,0,3673,0,0,0,2449,2434,54,3673,3673,2449,0,0,3014,3014,3014,3014,0,2449,0
523,0,0,3676,3676,0,0,0,0,0,0,3676,0,0,0,2451,2436,54,3676,3676,2451,0,0,3016,3016,3016,3016,0,2451,0
524,0,0,3679,3679,0,0,0,0,0,0,3679,0,0,0,2453,2438,54,3679,3679,2453,0,0,3018,3018,3018,3018,0,2453,0
525,0,0,3682,3682,0,0,0,0,0,0,3682,0,0,0,2455,2440,54,3682,3682,2455,0,0,3020,3020,3020,3020,0,2455,0
526,0,0,3685,3685,0,0,0,0,0,0,3685,0,0,0,2457,2442,54,3685,3685,2457,0,0,3022,3022,3022,3022,0,2457,0
527,0,0,3688,3688,0,0,0,0,0,0,3688,0,0,0,2459,2444,54,3688,3688,2459,0,0,3024,3024,3024,3024,0,2459,0
528,0,0,3691,3691,0,0,0,0,0,0,3691,0,0,0,2461,2446,54,3691,3691,2461,0,0,3026,3026,3026,3026,0,2461,0
529,0,0,3694,3694,0,0,0,0,0,0,3694,0,0,0,2463,2448,54,3694,3694,2463,0,0,3028,3028,3028,3028,0,2463,0
530,0,0,3697,3697,0,0,0,0,0,0,3697,0,0,0,2465,2450,54,3697,3697,2465,0,0,3030,3030,3030,3030,0,2465,0
531,0,0,3700,3700,0,0,0,0,0,0,3700,0,0,0,2467,2452,54,3700,3700,2467,0,0,3032,3032,3032,3032,0,2467,0
532,0,0,3703,3703,0,0,0,0,0,0,3703,0,0,0,2469,2454,54,3703,3703,2469,0,0,3034,3034,3034,3034,0,2469,0
533,0,0,3706,3706,0,0,0,0,0,0,3706,0,0,0,2471,2456,54,3706,3706,2471,0,0,3036,3036,3036,3036,0,2471,0
534,0,0,3709,3709,0,0,0,0,0,0,3709,0,0,0,2473,2458,54,3709,3709,2473,0,0,3038,3038,3038,3038,0,2473,0
535,0,0,3712,3712,0,0,0,0,0,0,3712,0,0,0,2475,2460,54,3712,3712,2475,0,0,3040,3040,3040,3040,0,2475,0
536,0,0,3715,3715,0,0,0,0,0,0,3715,0,0,0,2477,2462,54,3715,3715,2477,0,0,3042,3042,3042,3042,0,2477,0
537,0,0,3718,3718,0,0,0,0,0,0,3718,0,0,0,2479,2464,54,3718,3718,2479,0,0,3044,3044,3044,3044,0,2479,0
538,0,0,3721,3721,0,0,0,0,0,0,3721,0,0,0,2481,2466,54,3721,3721,2481,0,0,3046,3046,3046,3046,0,2481,0
539,0,0,3724,3724,0,0,0,0,0,0,3724,0,0,0,2483,2468,54,3724,3724,2483,0,0,3048,3048,3048,3048,0,2483,0
540,0,0,3727,3727,0,0,0,0,0,0,3727,0,0,0,2485,2470,54,3727,3727,2485,0,0,3050,3050,3050,3050,0,2485,0
541,0,0,3730,3730,0,0,0,0,0,0,3730,0,0,0,2487,2472,54,3730,3730,2487,0,0,3052,3052,3052,3052,0,2487,0
542,0,0,3733,3733,0,0,0,0,0,0,3733,0,0,0,2489,2474,54,3733,3733,2489,0,0,3054,3054,3054,3054,0,2489,0
543,0,0,3736,3736,0,0,0,0,0,0,3736,0,0,0,2491,2476,54,3736,3736,2491,0,0,3056,3056,3056,3056,0,2491,0
544,0,0,3739,3739,0,0,0,0,0,0,3739,0,0,0,2493,2478,54,3739,3739,2493,0,0,3058,3058,3058,3058,0,2493,0
545,0,0,3742,3742,0,0,0,0,0,0,3742,0,0,0,2495,2480,54,3742,3742,2495,0,0,3060,3060,3060,3060,0,2495,0
546,0,0,3745,3745,0,0,0,0,0,0,3745,0,0,0,2497,2482,54,3745,3745,2497,0,0,3062,3062,3062,3062,0,2497,0
547,0,0,3748,3748,0,0,0,0,0,0,3748,0,0,0,2499,2484,54,3748,3748,2499,0,0,3065,3065,3065,3065,0,2499,0
548,0,0,3751,3751,0,0,0,0,0,0,3751,0,0,0,2501,2486,54,3751,3751,2501,0,0,3067,3067,3067,3067,0,2501,0
549,0,0,3754,3754,0,0,0,0,0,0,3754,0,0,0,2503,2488,54,3754,3754,2503,0,0,3069,3069,3069,3069,0,2503,0
550,0,0,3757,3757,0,0,0,0,0,0,3757,0,0,0,2505,2490,54,3757,3757,2505,0,0,3071,3071,3071,3071,0,2505,0
551,0,0,3760,3760,0,0,0,0,0,0,3760,0,0,0,2507,2492,54,3760,3760,2507,0,0,3073,3073,3073,3073,0,2507,0
552,0,0,3763,3763,0,0,0,0,0,0,3763,0,0,0,2509,2494,54,3763,3763,2509,0,0,3075,3075,3075,3075,0,2509,0
553,0,0,3766,3766,0,0,0,0,0,0,3766,0,0,0,2511,2496,54,3766,3766,2511,0,0,3077,3077,3077,3077,0,2511,0
554,0,0,3769,3769,0,0,0,0,0,0,3769,0,0,0,2513,2498,54,3769,3769,2513,0,0,3079,3079,3079,3079,0,2513,0
555,0,0,3772,3772,0,0,0,0,0,0,3772,0,0,0,2515,2500,54,3772,3772,2515,0,0,3081,3081,3081,3081,0,2515,0
556,0,0,3775,3775,0,0,0,0,0,0,3775,0,0,0,2517,2502,54,3775,3775,2517,0,0,3083,3083,3083,3083,0,2517,0
557,0,0,3778,3778,0,0,0,0,0,0,3778,0,0,0,2519,2504,54,3778,3778,2519,0,0,3085,3085,3085,3085,0,2519,0
558,0,0,3782,3782,0,0,0,0,0,0,3782,0,0,0,2521,2506,54,3782,3782,2521,0,0,3087,3087,3087,3087,0,2521,0
559,0,0,3785,3785,0,0,0,0,0,0,3785,0,0,0,2523,2508,54,3785,3785,2523,0,0,3089,3089,3089,3089,0,2523,0
560,0,0,3788,3788,0,0,0,0,0,0,3788,0,0,0,2525,2510,54,3788,3788,2525,0,0,3091,3091,3091,3091,0,2525,0
561,0,0,3791,3791,0,0,0,0,0,0,3791,0,0,0,2527,2512,54,3791,3791,2527,0,0,3093,3093,3093,3093,0,2527,0
562,0,0,3794,3794,0,0,0,0,0,0,3794,0,0,0,2529,2514,54,3794,3794,2529,0,0,3095,3095,3095,3095,0,2529,0
563,0,0,3797,3797,0,0,0,0,0,0,3797,0,0,0,2531,2516,54,3797,3797,2531,0,0,3097,3097,3097,3097,0,2531,0
564,0,0,3800,3800,0,0,0,0,0,0,3800,0,0,0,2533,2518,54,3800,3800,2533,0,0,3099,3099,3099,3099,0,2533,0
565,0,0,3803,3803,0,0,0,0,0,0,3803,0,0,0,2535,2520,54,3803,3803,2535,0,0,3101,3101,3101,3101,0,2535,0
566,0,0,3806,3806,0,0,0,0,0,0,3806,0,0,0,2537,2522,54,3806,3806,2537,0,0,3103,3103,3103,3103,0,2537,0
567,0,0,3809,3809,0,0,0,0,0,0,3809,0,0,0,2539,2524,54,3809,3809,2539,0,0,3105,3105,3105,3105,0,2539,0
568,0,0,3812,3812,0,0,0,0,0,0,3812,0,0,0,2541,2526,54,3812,3812,2541,0,0,3107,3107,3107,3107,0,2541,0
569,0,0,3815,3815,0,0,0,0,0,0,3815,0,0,0,2543,2528,54,3815,3815,2543,0,0,3109,3109,3109,3109,0,2543,0
570,0,0,3818,3818,0,0,0,0,0,0,3818,0,0,0,2545,2530,54,3818,3818,2545,0,0,3111,3111,3111,3111,0,2545,0
571,0,0,3821,3821,0,0,0,0,0,0,3821,0,0,0,2547,2532,54,3821,3821,2547,0,0,3113,3113,3113,3113,0,2547,0
572,0,0,3824,3824,0,0,0,0,0,0,3824,0,0,0,2549,2534,54,3824,3824,2549,0,0,3115,3115,3115,3115,0,2549,0
573,0,0,3827,3827,0,0,0,0,0,0,3827,0,0,0,2551,2536,54,3827,3827,2551,0,0,3117,3117,3117,3117,0,2551,0
574,0,0,3830,3830,0,0,0,0,0,0,3830,0,0,0,2553,2538,54,3830,3830,2553,0,0,3119,3119,3119,3119,0,2553,0
575,0,0,3833,3833,0,0,0,0,0,0,3833,0,0,0,2555,2540,54,3833,3833,2555,0,0,3121,3121,3121,3121,0,2555,0
576,0,0,3836,3836,0,0,0,0,0,0,3836,0,0,0,2557,2542,54,3836,3836,2557,0,0,3123,3123,3123,3123,0,2557,0
