ID,RaceID,SexID,BaseSection,VariationIndex,ColorIndex,Flags,MaterialResourcesID[0],MaterialResourcesID[1],MaterialResourcesID[2]
162888,4,1,6,8,8,1,0,126492,0
162889,4,1,7,0,0,17,128042,0,0
162890,4,1,7,0,1,17,128043,0,0
162891,4,1,7,0,2,17,128044,0,0
162892,4,1,7,0,3,17,128045,0,0
162893,4,1,7,0,4,17,128046,0,0
162894,4,1,7,0,5,17,128047,0,0
162895,4,1,7,0,6,17,128048,0,0
162896,4,1,7,0,7,17,128049,0,0
162897,4,1,7,1,0,17,128050,0,0
162898,4,1,7,1,1,17,128051,0,0
162899,4,1,7,1,2,17,128052,0,0
162900,4,1,7,1,3,17,128053,0,0
162901,4,1,7,1,4,17,128054,0,0
162902,4,1,7,1,5,17,128055,0,0
162903,4,1,7,1,6,17,128056,0,0
162904,4,1,7,1,7,17,128057,0,0
162905,4,1,7,2,0,17,128058,0,0
162906,4,1,7,2,1,17,128059,0,0
162907,4,1,7,2,2,17,128060,0,0
162908,4,1,7,2,3,17,128061,0,0
162909,4,1,7,2,4,17,128062,0,0
162910,4,1,7,2,5,17,128063,0,0
162911,4,1,7,2,6,17,128064,0,0
162912,4,1,7,2,7,17,128065,0,0
162913,4,1,7,3,0,17,128066,0,0
162914,4,1,7,3,1,17,128067,0,0
162915,4,1,7,3,2,17,128068,0,0
162916,4,1,7,3,3,17,128069,0,0
162917,4,1,7,3,4,17,128070,0,0
162918,4,1,7,3,5,17,128071,0,0
162919,4,1,7,3,6,17,128072,0,0
162920,4,1,7,3,7,17,128073,0,0
162921,4,1,7,4,0,17,128074,0,0
162922,4,1,7,4,1,17,128075,0,0
162923,4,1,7,4,2,17,128076,0,0
162924,4,1,7,4,3,17,128077,0,0
162925,4,1,7,4,4,17,128078,0,0
162926,4,1,7,4,5,17,128079,0,0
162927,4,1,7,4,6,17,128080,0,0
162928,4,1,7,4,7,17,128081,0,0
162929,4,1,7,5,0,17,128082,0,0
162930,4,1,7,5,1,17,128083,0,0
162931,4,1,7,5,2,17,128084,0,0
162932,4,1,7,5,3,17,128085,0,0
162933,4,1,7,5,4,17,128086,0,0
162934,4,1,7,5,5,17,128087,0,0
162935,4,1,7,5,6,17,128088,0,0
162936,4,1,7,5,7,17,128089,0,0
162937,4,1,7,6,0,17,128090,0,0
162938,4,1,7,6,1,17,128091,0,0
162939,4,1,7,6,2,17,128092,0,0
162940,4,1,7,6,3,17,128093,0,0
162941,4,1,7,6,4,17,128094,0,0
162942,4,1,7,6,5,17,128095,0,0
162943,4,1,7,6,6,17,128096,0,0
162944,4,1,7,6,7,17,128097,0,0
162945,4,1,7,7,0,17,128098,0,0
162946,4,1,7,7,1,17,128099,0,0
162947,4,1,7,7,2,17,128100,0,0
162948,4,1,7,7,3,17,128101,0,0
162949,4,1,7,7,4,17,128102,0,0
162950,4,1,7,7,5,17,128103,0,0
162951,4,1,7,7,6,17,128104,0,0
162952,4,1,7,7,7,17,128105,0,0
162953,4,1,7,8,0,17,128106,0,0
162954,4,1,7,8,1,17,128107,0,0
162955,4,1,7,8,2,17,128108,0,0
162956,4,1,7,8,3,17,128109,0,0
162957,4,1,7,8,4,17,128110,0,0
162958,4,1,7,8,5,17,128111,0,0
162959,4,1,7,8,6,17,128112,0,0
162960,4,1,7,8,7,17,128113,0,0
162961,4,1,8,0,0,17,128326,128114,0
162962,4,1,8,0,1,17,128327,128115,0
162963,4,1,8,0,2,17,128328,128116,0
162964,4,1,8,0,3,17,128329,128117,0
162965,4,1,8,0,4,17,128330,128118,0
162966,4,1,8,0,5,17,128331,0,128119
162967,4,1,8,0,6,17,141614,0,128120
162968,4,1,8,0,7,17,128332,0,128121
162969,4,1,8,1,0,17,128326,0,128114
162970,4,1,8,1,1,17,128327,0,128115
162971,4,1,8,1,2,17,128328,0,128116
162972,4,1,8,1,3,17,128329,0,128117
162973,4,1,8,1,4,17,128330,0,128118
162974,4,1,8,1,5,17,128331,0,128119
162975,4,1,8,1,6,17,141614,0,128120
162976,4,1,8,1,7,17,128332,0,128121
162977,4,1,8,2,0,17,128326,0,128114
162978,4,1,8,2,1,17,128327,0,128115
162979,4,1,8,2,2,17,128328,0,128116
162980,4,1,8,2,3,17,128329,0,128117
162981,4,1,8,2,4,17,128330,0,128118
162982,4,1,8,2,5,17,128331,0,128119
162983,4,1,8,2,6,17,141614,0,128120
162984,4,1,8,2,7,17,128332,0,128121
162985,4,1,8,3,0,17,128326,0,128114
162986,4,1,8,3,1,17,128327,0,128115
162987,4,1,8,3,2,17,128328,0,128116
162988,4,1,8,3,3,17,128329,0,128117
162989,4,1,8,3,4,17,128330,0,128118
162990,4,1,8,3,5,17,128331,0,128119
162991,4,1,8,3,6,17,141614,0,128120
162992,4,1,8,3,7,17,128332,0,128121
162993,4,1,8,4,0,17,128326,0,128114
162994,4,1,8,4,1,17,128327,0,128115
162995,4,1,8,4,2,17,128328,0,128116
162996,4,1,8,4,3,17,128329,0,128117
162997,4,1,8,4,4,17,128330,0,128118
162998,4,1,8,4,5,17,128331,0,128119
162999,4,1,8,4,6,17,141614,0,128120
163000,4,1,8,4,7,17,128332,0,128121
163001,4,1,8,5,0,17,128326,0,128114
163002,4,1,8,5,1,17,128327,0,128115
163003,4,1,8,5,2,17,128328,0,128116
163004,4,1,8,5,3,17,128329,0,128117
163005,4,1,8,5,4,17,128330,0,128118
163006,4,1,8,5,5,17,128331,0,128119
163007,4,1,8,5,6,17,141614,0,128120
163008,4,1,8,5,7,17,128332,0,128121
163009,4,1,8,6,0,17,128326,0,128114
163010,4,1,8,6,1,17,128327,0,128115
163011,4,1,8,6,2,17,128328,0,128116
163012,4,1,8,6,3,17,128329,0,128117
163013,4,1,8,6,4,17,128330,0,128118
163014,4,1,8,6,5,17,128331,0,128119
163015,4,1,8,6,6,17,141614,0,128120
163016,4,1,8,6,7,17,128332,0,128121
163017,4,1,9,0,0,17,126566,126575,0
163018,4,1,9,0,1,17,126567,126576,0
163019,4,1,9,0,2,17,126568,126577,0
163020,4,1,9,0,3,17,127781,127785,0
163021,4,1,9,0,4,17,126569,126578,0
163022,4,1,9,0,5,17,126570,126579,0
163023,4,1,9,0,6,17,126571,126580,0
163024,4,1,9,0,7,17,126572,126581,0
163025,4,1,9,0,8,17,126573,126582,0
163026,4,1,7,9,0,17,0,0,0
163027,4,1,7,9,1,17,0,0,0
163028,4,1,7,9,2,17,0,0,0
163029,4,1,7,9,3,17,0,0,0
163030,4,1,7,9,4,17,0,0,0
163031,4,1,7,9,5,17,0,0,0
163032,4,1,7,9,6,17,0,0,0
163033,4,1,7,9,7,17,0,0,0
163034,4,1,8,7,0,17,128326,0,128114
163035,4,1,8,7,1,17,128327,0,128115
163036,4,1,8,7,2,17,128328,0,128116
163037,4,1,8,7,3,17,128329,0,128117
163038,4,1,8,7,4,17,128330,0,128118
163039,4,1,8,7,5,17,128331,0,128119
163040,4,1,8,7,6,17,141614,0,128120
163041,4,1,8,7,7,17,128332,0,128121
163042,4,1,8,8,0,17,128326,0,128114
163043,4,1,8,8,1,17,128327,0,128115
163044,4,1,8,8,2,17,128328,0,128116
163045,4,1,8,8,3,17,128329,0,128117
163046,4,1,8,8,4,17,128330,0,128118
163047,4,1,8,8,5,17,128331,0,128119
163048,4,1,8,8,6,17,141614,0,128120
163049,4,1,8,8,7,17,128332,0,128121
163050,4,1,8,9,0,17,128326,0,128114
163051,4,1,8,9,1,17,128327,0,128115
163052,4,1,8,9,2,17,128328,0,128116
163053,4,1,8,9,3,17,128329,0,128117
163054,4,1,8,9,4,17,128330,0,128118
163055,4,1,8,9,5,17,128331,0,128119
163056,4,1,8,9,6,17,141614,0,128120
163057,4,1,8,9,7,17,128332,0,128121
163058,4,1,8,10,0,17,128326,0,128114
163059,4,1,8,10,1,17,128327,0,128115
163060,4,1,8,10,2,17,128328,0,128116
163061,4,1,8,10,3,17,128329,0,128117
163062,4,1,8,10,4,17,128330,0,128118
163063,4,1,8,10,5,17,128331,0,128119
163064,4,1,8,10,6,17,141614,0,128120
163065,4,1,8,10,7,17,128332,0,128121
163066,4,1,8,11,0,17,128326,0,128114
163067,4,1,8,11,1,17,128327,0,128115
163068,4,1,8,11,2,17,128328,0,128116
163069,4,1,8,11,3,17,128329,0,128117
163070,4,1,8,11,4,17,128330,0,128118
163071,4,1,8,11,5,17,128331,0,128119
163072,4,1,8,11,6,17,141614,0,128120
163073,4,1,8,11,7,17,128332,0,128121
163074,4,1,8,0,10,5,128333,0,0
163075,4,1,8,1,10,5,128333,0,0
163076,4,1,8,2,10,5,128333,0,0
163077,4,1,8,3,10,5,128333,0,0
163078,4,1,8,4,10,5,128333,0,0
163079,4,1,8,5,10,5,128333,0,0
163080,4,1,8,6,10,5,128333,0,0
163081,4,1,8,7,10,5,128333,0,0
163082,4,1,8,8,10,5,128333,0,0
163083,4,1,8,9,10,5,128333,0,0
163084,4,1,8,10,10,5,128333,0,0
163085,4,1,8,11,10,5,128333,0,0
163086,4,1,7,0,10,5,179327,0,0
163087,4,1,7,1,10,5,179266,0,0
163088,4,1,7,2,10,5,179269,0,0
163089,4,1,7,3,10,5,179272,0,0
163090,4,1,7,4,10,5,179275,0,0
163091,4,1,7,5,10,5,179278,0,0
163092,4,1,7,6,10,5,179281,0,0
163093,4,1,7,7,10,5,179284,0,0
163094,4,1,7,8,10,5,179287,0,0
163095,4,1,7,9,10,5,0,0,0
163096,4,1,8,0,11,5,128334,0,0
163097,4,1,8,1,11,5,128334,0,0
163098,4,1,8,2,11,5,128334,0,0
163099,4,1,8,3,11,5,128334,0,0
163100,4,1,8,4,11,5,128334,0,0
163101,4,1,8,5,11,5,128334,0,0
163102,4,1,8,6,11,5,128334,0,0
163103,4,1,8,7,11,5,128334,0,0
163104,4,1,8,8,11,5,128334,0,0
163105,4,1,8,9,11,5,128334,0,0
163106,4,1,8,10,11,5,128334,0,0
163107,4,1,8,11,11,5,128334,0,0
163108,4,1,7,0,11,5,179328,0,0
163109,4,1,7,1,11,5,179267,0,0
163110,4,1,7,2,11,5,179270,0,0
163111,4,1,7,3,11,5,179273,0,0
163112,4,1,7,4,11,5,179276,0,0
163113,4,1,7,5,11,5,179279,0,0
163114,4,1,7,6,11,5,179282,0,0
163115,4,1,7,7,11,5,179285,0,0
163116,4,1,7,8,11,5,179288,0,0
163117,4,1,7,9,11,5,0,0,0
163118,4,1,8,0,12,5,128335,0,0
163119,4,1,8,1,12,5,128335,0,0
163120,4,1,8,2,12,5,128335,0,0
163121,4,1,8,3,12,5,128335,0,0
163122,4,1,8,4,12,5,128335,0,0
163123,4,1,8,5,12,5,128335,0,0
163124,4,1,8,6,12,5,128335,0,0
163125,4,1,8,7,12,5,128335,0,0
163126,4,1,8,8,12,5,128335,0,0
163127,4,1,8,9,12,5,128335,0,0
163128,4,1,8,10,12,5,128335,0,0
163129,4,1,8,11,12,5,128335,0,0
163130,4,1,7,0,12,5,179329,0,0
163131,4,1,7,1,12,5,179268,0,0
163132,4,1,7,2,12,5,179271,0,0
163133,4,1,7,3,12,5,179274,0,0
163134,4,1,7,4,12,5,179277,0,0
163135,4,1,7,5,12,5,179280,0,0
163136,4,1,7,6,12,5,179283,0,0
163137,4,1,7,7,12,5,179286,0,0
163138,4,1,7,8,12,5,179289,0,0
163139,4,1,7,9,12,5,0,0,0
163140,4,1,5,0,9,5,126592,0,0
163141,4,1,9,0,9,5,127782,127786,0
163142,4,1,5,0,10,5,126593,0,0
163143,4,1,9,0,10,5,127783,127787,0
163144,4,1,5,0,11,5,126594,0,0
163145,4,1,9,0,11,5,127784,127788,0
163146,4,1,6,0,9,5,0,126412,0
163147,4,1,6,0,10,5,0,126413,0
163148,4,1,6,0,11,5,0,126414,0
163149,4,1,6,6,9,5,0,126469,0
163150,4,1,6,6,10,5,0,126470,0
163151,4,1,6,6,11,5,0,126471,0
163152,4,1,6,7,9,5,0,126481,0
163153,4,1,6,7,10,5,0,126482,0
163154,4,1,6,7,11,5,0,126483,0
163155,4,1,6,9,0,5,0,126493,0
163156,4,1,6,9,1,5,0,126494,0
163157,4,1,6,9,2,5,0,126495,0
163158,4,1,6,9,3,5,0,126496,0
163159,4,1,6,9,4,5,0,126497,0
163160,4,1,6,9,5,5,0,126498,0
163161,4,1,6,9,6,5,0,126499,0
163162,4,1,6,9,7,5,0,179322,0
163163,4,1,6,9,8,5,0,126500,0
163164,4,1,6,10,0,5,0,126501,0
163165,4,1,6,10,1,5,0,126502,0
163166,4,1,6,10,2,5,0,126503,0
163167,4,1,6,10,3,5,0,126504,0
163168,4,1,6,10,4,5,0,126505,0
163169,4,1,6,10,5,5,0,126506,0
163170,4,1,6,10,6,5,0,126507,0
163171,4,1,6,10,7,5,0,179323,0
163172,4,1,6,10,8,5,0,126508,0
163173,4,1,6,11,0,5,0,126509,0
163174,4,1,6,11,1,5,0,126510,0
163175,4,1,6,11,2,5,0,126511,0
163176,4,1,6,11,3,5,0,126512,0
163177,4,1,6,11,4,5,0,126513,0
163178,4,1,6,11,5,5,0,126514,0
163179,4,1,6,11,6,5,0,126515,0
163180,4,1,6,11,7,5,0,179324,0
163181,4,1,6,11,8,5,0,126516,0
163182,4,1,6,12,0,5,0,126517,0
163183,4,1,6,12,1,5,0,126518,0
163184,4,1,6,12,2,5,0,126519,0
163185,4,1,6,12,3,5,0,126520,0
163186,4,1,6,12,4,5,0,126521,0
163187,4,1,6,12,5,5,0,126522,0
163188,4,1,6,12,6,5,0,126523,0
163189,4,1,6,12,7,5,0,179325,0
163190,4,1,6,12,8,5,0,126524,0
163236,4,1,5,0,12,8,126595,0,0
163237,4,1,8,12,0,17,128326,0,128114
163238,4,1,8,12,1,17,128327,0,128115
163239,4,1,8,12,2,17,128328,0,128116
163240,4,1,8,12,3,17,128329,0,128117
163241,4,1,8,12,4,17,128330,0,128118
163242,4,1,8,12,5,17,128331,0,128119
163243,4,1,8,12,6,17,141614,0,128120
163244,4,1,8,12,7,17,128332,0,128121
163245,4,1,8,12,10,5,128333,0,0
163246,4,1,8,12,11,5,128334,0,0
163247,4,1,8,12,12,5,128335,0,0
163248,4,1,8,13,0,17,128326,0,128114
163249,4,1,8,13,1,17,128327,0,128115
163250,4,1,8,13,2,17,128328,0,128116
163251,4,1,8,13,3,17,128329,0,128117
163252,4,1,8,13,4,17,128330,0,128118
163253,4,1,8,13,5,17,128331,0,128119
163254,4,1,8,13,6,17,141614,0,128120
163255,4,1,8,13,7,17,128332,0,128121
163256,4,1,8,13,10,5,128333,0,0
163257,4,1,8,13,11,5,128334,0,0
163258,4,1,8,13,12,5,128335,0,0
163557,4,0,5,0,0,17,153581,0,0
163558,4,0,5,0,1,17,153582,0,0
163559,4,0,5,0,2,17,153583,0,0
163560,4,0,5,0,3,17,153584,0,0
163561,4,0,5,0,4,17,153585,0,0
163562,4,0,5,0,5,17,153586,0,0
163563,4,0,5,0,6,17,153587,0,0
163564,4,0,5,0,7,17,153588,0,0
163565,4,0,5,0,8,17,153589,0,0
163566,4,0,6,0,0,65,0,153349,0
163567,4,0,6,0,1,65,0,153350,0
163568,4,0,6,0,2,65,0,153351,0
163569,4,0,6,0,3,65,0,153352,0
163570,4,0,6,0,4,65,0,153353,0
163571,4,0,6,0,5,65,0,153354,0
163572,4,0,6,0,6,65,0,153355,0
163573,4,0,6,0,7,65,0,153356,0
163574,4,0,6,0,8,65,0,153357,0
163575,4,0,6,1,0,65,0,153361,0
163576,4,0,6,1,1,65,0,153362,0
163577,4,0,6,1,2,65,0,153363,0
163578,4,0,6,1,3,65,0,153364,0
163579,4,0,6,1,4,65,0,153365,0
163580,4,0,6,1,5,65,0,153366,0
163581,4,0,6,1,6,65,0,153367,0
163582,4,0,6,1,7,65,0,153368,0
163583,4,0,6,1,8,65,0,153369,0
163584,4,0,6,2,0,65,0,153373,0
163585,4,0,6,2,1,65,0,153374,0
163586,4,0,6,2,2,65,0,153375,0
163587,4,0,6,2,3,65,0,153376,0
163588,4,0,6,2,4,65,0,153377,0
163589,4,0,6,2,5,65,0,153378,0
163590,4,0,6,2,6,65,0,153379,0
163591,4,0,6,2,7,65,0,153380,0
163592,4,0,6,2,8,65,0,153381,0
163593,4,0,6,3,0,65,0,153382,0
163594,4,0,6,3,1,65,0,153383,0
163595,4,0,6,3,2,65,0,153384,0
163596,4,0,6,3,3,65,0,153385,0
163597,4,0,6,3,4,65,0,153386,0
163598,4,0,6,3,5,65,0,153387,0
163599,4,0,6,3,6,65,0,153388,0
163600,4,0,6,3,7,65,0,153389,0
163601,4,0,6,3,8,65,0,153390,0
163602,4,0,6,4,0,65,0,153391,0
163603,4,0,6,4,1,65,0,153392,0
163604,4,0,6,4,2,65,0,153393,0
163605,4,0,6,4,3,65,0,153394,0
163606,4,0,6,4,4,65,0,153395,0
163607,4,0,6,4,5,65,0,153396,0
163608,4,0,6,4,6,65,0,153397,0
163609,4,0,6,4,7,65,0,153398,0
163610,4,0,6,4,8,65,0,153399,0
163611,4,0,6,5,0,1,0,153403,0
163612,4,0,6,5,1,1,0,153404,0
163613,4,0,6,5,2,1,0,153405,0
163614,4,0,6,5,3,1,0,153406,0
163615,4,0,6,5,4,1,0,153407,0
163616,4,0,6,5,5,1,0,153408,0
163617,4,0,6,5,6,1,0,153409,0
163618,4,0,6,5,7,1,0,153410,0
163619,4,0,6,5,8,1,0,153411,0
163620,4,0,6,6,0,1,0,153412,0
163621,4,0,6,6,1,1,0,153413,0
163622,4,0,6,6,2,1,0,153414,0
163623,4,0,6,6,3,1,0,153415,0
163624,4,0,6,6,4,1,0,153416,0
163625,4,0,6,6,5,1,0,153417,0
163626,4,0,6,6,6,1,0,153418,0
163627,4,0,6,6,7,1,0,153419,0
163628,4,0,6,6,8,1,0,153420,0
163629,4,0,6,7,0,1,0,153421,0
163630,4,0,6,7,1,1,0,153422,0
163631,4,0,6,7,2,1,0,153423,0
163632,4,0,6,7,3,1,0,153424,0
163633,4,0,6,7,4,1,0,153425,0
163634,4,0,6,7,5,1,0,153426,0
163635,4,0,6,7,6,1,0,153427,0
163636,4,0,6,7,7,1,0,153428,0
163637,4,0,6,7,8,1,0,153429,0
163638,4,0,6,8,0,1,0,153430,0
163639,4,0,6,8,1,1,0,153431,0
163640,4,0,6,8,2,1,0,153432,0
163641,4,0,6,8,3,1,0,153433,0
163642,4,0,6,8,4,1,0,153434,0
163643,4,0,6,8,5,1,0,153435,0
163644,4,0,6,8,6,1,0,153436,0
163645,4,0,6,8,7,1,0,153437,0
163646,4,0,6,8,8,1,0,153438,0
163647,4,0,7,1,0,17,153520,0,0
163648,4,0,7,1,1,17,153521,0,0
163649,4,0,7,1,2,17,153522,0,0
163650,4,0,7,1,3,17,153523,0,0
163651,4,0,7,1,4,17,153524,0,0
163652,4,0,7,1,5,17,153525,0,0
163653,4,0,7,1,6,17,153526,0,0
163654,4,0,7,1,7,17,153527,0,0
163655,4,0,7,2,0,17,153528,0,0
163656,4,0,7,2,1,17,153529,0,0
163657,4,0,7,2,2,17,153530,0,0
163658,4,0,7,2,3,17,153531,0,0
163659,4,0,7,2,4,17,153532,0,0
163660,4,0,7,2,5,17,153533,0,0
163661,4,0,7,2,6,17,153534,0,0
163662,4,0,7,2,7,17,153535,0,0
163663,4,0,7,3,0,17,153536,0,0
163664,4,0,7,3,1,17,153537,0,0
163665,4,0,7,3,2,17,153538,0,0
163666,4,0,7,3,3,17,153539,0,0
163667,4,0,7,3,4,17,153540,0,0
163668,4,0,7,3,5,17,153541,0,0
163669,4,0,7,3,6,17,153542,0,0
163670,4,0,7,3,7,17,153543,0,0
163671,4,0,7,4,0,17,153544,0,0
163672,4,0,7,4,1,17,153545,0,0
163673,4,0,7,4,2,17,153546,0,0
163674,4,0,7,4,3,17,153547,0,0
163675,4,0,7,4,4,17,153548,0,0
163676,4,0,7,4,5,17,153549,0,0
163677,4,0,7,4,6,17,153550,0,0
163678,4,0,7,4,7,17,153551,0,0
163679,4,0,7,5,0,17,153552,0,0
163680,4,0,7,5,1,17,153553,0,0
163681,4,0,7,5,2,17,153554,0,0
163682,4,0,7,5,3,17,153555,0,0
163683,4,0,7,5,4,17,153556,0,0
163684,4,0,7,5,5,17,153557,0,0
163685,4,0,7,5,6,17,153558,0,0
163686,4,0,7,5,7,17,153559,0,0
163687,4,0,8,0,0,17,128326,153573,0
163688,4,0,8,0,1,17,128327,153574,0
163689,4,0,8,0,2,17,128328,153575,0
163690,4,0,8,0,3,17,128329,153576,0
163691,4,0,8,0,4,17,128330,153577,0
163692,4,0,8,0,5,17,128331,153578,0
163693,4,0,8,0,6,17,141614,153579,0
163694,4,0,8,0,7,17,128332,153580,0
163695,4,0,8,1,0,17,128326,153573,0
163696,4,0,8,1,1,17,128327,153574,0
163697,4,0,8,1,2,17,128328,153575,0
163698,4,0,8,1,3,17,128329,153576,0
163699,4,0,8,1,4,17,128330,153577,0
163700,4,0,8,1,5,17,128331,153578,0
163701,4,0,8,1,6,17,141614,153579,0
163702,4,0,8,1,7,17,128332,153580,0
163703,4,0,8,2,0,17,128326,153573,0
163704,4,0,8,2,1,17,128327,153574,0
163705,4,0,8,2,2,17,128328,153575,0
163706,4,0,8,2,3,17,128329,153576,0
163707,4,0,8,2,4,17,128330,153577,0
163708,4,0,8,2,5,17,128331,153578,0
163709,4,0,8,2,6,17,141614,153579,0
163710,4,0,8,2,7,17,128332,153580,0
163711,4,0,8,3,0,17,128326,153573,0
163712,4,0,8,3,1,17,128327,153574,0
163713,4,0,8,3,2,17,128328,153575,0
163714,4,0,8,3,3,17,128329,153576,0
163715,4,0,8,3,4,17,128330,153577,0
163716,4,0,8,3,5,17,128331,153578,0
163717,4,0,8,3,6,17,141614,153579,0
163718,4,0,8,3,7,17,128332,153580,0
163719,4,0,8,4,0,17,128326,153573,0
163720,4,0,8,4,1,17,128327,153574,0
163721,4,0,8,4,2,17,128328,153575,0
163722,4,0,8,4,3,17,128329,153576,0
163723,4,0,8,4,4,17,128330,153577,0
163724,4,0,8,4,5,17,128331,153578,0
163725,4,0,8,4,6,17,141614,153579,0
163726,4,0,8,4,7,17,128332,153580,0
163727,4,0,8,5,0,17,128326,153573,0
163728,4,0,8,5,1,17,128327,153574,0
163729,4,0,8,5,2,17,128328,153575,0
163730,4,0,8,5,3,17,128329,153576,0
163731,4,0,8,5,4,17,128330,153577,0
163732,4,0,8,5,5,17,128331,153578,0
163733,4,0,8,5,6,17,141614,153579,0
163734,4,0,8,5,7,17,128332,153580,0
163735,4,0,8,6,0,17,128326,153573,0
163736,4,0,8,6,1,17,128327,153574,0
163737,4,0,8,6,2,17,128328,153575,0
163738,4,0,8,6,3,17,128329,153576,0
163739,4,0,8,6,4,17,128330,153577,0
163740,4,0,8,6,5,17,128331,153578,0
163741,4,0,8,6,6,17,141614,153579,0
163742,4,0,8,6,7,17,128332,153580,0
163743,4,0,9,0,0,17,153560,0,0
163744,4,0,9,0,1,17,153561,0,0
163745,4,0,9,0,2,17,153562,0,0
163746,4,0,9,0,3,17,153563,0,0
163747,4,0,9,0,4,17,153564,0,0
163748,4,0,9,0,5,17,153565,0,0
163749,4,0,9,0,6,17,153566,0,0
163750,4,0,9,0,7,17,153567,0,0
163751,4,0,9,0,8,17,153568,0,0
163752,4,0,7,0,0,17,0,0,0
163753,4,0,7,0,1,17,0,0,0
163754,4,0,7,0,2,17,0,0,0
163755,4,0,7,0,3,17,0,0,0
163756,4,0,7,0,4,17,0,0,0
163757,4,0,7,0,5,17,0,0,0
163758,4,0,7,0,6,17,0,0,0
163759,4,0,7,0,7,17,0,0,0
163760,4,0,8,7,0,17,128326,153573,0
163761,4,0,8,7,1,17,128327,153574,0
163762,4,0,8,7,2,17,128328,153575,0
163763,4,0,8,7,3,17,128329,153576,0
163764,4,0,8,7,4,17,128330,153577,0
163765,4,0,8,7,5,17,128331,153578,0
163766,4,0,8,7,6,17,141614,153579,0
163767,4,0,8,7,7,17,128332,153580,0
163768,4,0,8,8,0,17,128326,153573,0
163769,4,0,8,8,1,17,128327,153574,0
163770,4,0,8,8,2,17,128328,153575,0
163771,4,0,8,8,3,17,128329,153576,0
163772,4,0,8,8,4,17,128330,153577,0
163773,4,0,8,8,5,17,128331,153578,0
163774,4,0,8,8,6,17,141614,153579,0
163775,4,0,8,8,7,17,128332,153580,0
163776,4,0,8,9,0,17,128326,153573,0
163777,4,0,8,9,1,17,128327,153574,0
163778,4,0,8,9,2,17,128328,153575,0
163779,4,0,8,9,3,17,128329,153576,0
163780,4,0,8,9,4,17,128330,153577,0
163781,4,0,8,9,5,17,128331,153578,0
163782,4,0,8,9,6,17,141614,153579,0
163783,4,0,8,9,7,17,128332,153580,0
163784,4,0,8,10,0,17,128326,0,0
163785,4,0,8,10,1,17,128327,0,0
163786,4,0,8,10,2,17,128328,0,0
163787,4,0,8,10,3,17,128329,0,0
163788,4,0,8,10,4,17,128330,0,0
163789,4,0,8,10,5,17,128331,0,0
163790,4,0,8,10,6,17,141614,0,0
163791,4,0,8,10,7,17,128332,0,0
163792,4,0,8,11,0,17,128326,153573,0
163793,4,0,8,11,1,17,128327,153574,0
163794,4,0,8,11,2,17,128328,153575,0
163795,4,0,8,11,3,17,128329,153576,0
163796,4,0,8,11,4,17,128330,153577,0
163797,4,0,8,11,5,17,128331,153578,0
163798,4,0,8,11,6,17,141614,153579,0
163799,4,0,8,11,7,17,128332,153580,0
163800,4,0,5,0,9,5,153590,0,0
163801,4,0,6,0,9,5,0,153358,0
163802,4,0,6,1,9,5,0,153370,0
163803,4,0,6,4,9,5,0,153400,0
163804,4,0,9,0,9,5,153569,0,0
163805,4,0,5,0,10,5,153591,0,0
163806,4,0,6,0,10,5,0,153359,0
163807,4,0,6,1,10,5,0,153371,0
163808,4,0,6,4,10,5,0,153401,0
163809,4,0,9,0,10,5,153570,0,0
163810,4,0,5,0,11,5,153592,0,0
163811,4,0,6,0,11,5,0,153360,0
163812,4,0,6,1,11,5,0,153372,0
163813,4,0,6,4,11,5,0,153402,0
163814,4,0,9,0,11,5,153571,0,0
163815,4,0,8,0,10,5,128335,0,0
163816,4,0,8,1,10,5,128335,0,0
163817,4,0,8,2,10,5,128335,0,0
163818,4,0,8,3,10,5,128335,0,0
163819,4,0,8,4,10,5,128335,0,0
163820,4,0,8,5,10,5,128335,0,0
163821,4,0,8,6,10,5,128335,0,0
163822,4,0,8,7,10,5,128335,0,0
163823,4,0,8,8,10,5,128335,0,0
163824,4,0,8,9,10,5,128335,0,0
163825,4,0,8,10,10,5,128335,0,0
163826,4,0,8,11,10,5,128335,0,0
163827,4,0,7,0,10,5,0,0,0
163828,4,0,7,1,10,5,174165,0,0
163829,4,0,7,2,10,5,174168,0,0
163830,4,0,7,3,10,5,174171,0,0
163831,4,0,7,4,10,5,174174,0,0
163832,4,0,7,5,10,5,174177,0,0
163833,4,0,8,0,11,5,128336,0,0
163834,4,0,8,1,11,5,128336,0,0
163835,4,0,8,2,11,5,128336,0,0
163836,4,0,8,3,11,5,128336,0,0
163837,4,0,8,4,11,5,128336,0,0
163838,4,0,8,5,11,5,128336,0,0
163839,4,0,8,6,11,5,128336,0,0
163840,4,0,8,7,11,5,128336,0,0
163841,4,0,8,8,11,5,128336,0,0
163842,4,0,8,9,11,5,128336,0,0
163843,4,0,8,10,11,5,128336,0,0
163844,4,0,8,11,11,5,128336,0,0
163845,4,0,7,0,11,5,0,0,0
163846,4,0,7,1,11,5,174166,0,0
163847,4,0,7,2,11,5,174169,0,0
163848,4,0,7,3,11,5,174172,0,0
163849,4,0,7,4,11,5,174175,0,0
163850,4,0,7,5,11,5,174178,0,0
163851,4,0,8,0,12,5,128337,0,0
163852,4,0,8,1,12,5,128337,0,0
163853,4,0,8,2,12,5,128337,0,0
163854,4,0,8,3,12,5,128337,0,0
